label,protocol,fold,seed,object_code,direction_count,great_circle_mae_deg,theta_mae_deg,phi_mae_deg,top1_acc,theta_true_deg,phi_true_deg,great_circle_err_rect_ifft_deg,great_circle_err_hann_ifft_deg,great_circle_err_hann_minus_rect_deg,theta_err_hann_minus_rect_deg,phi_err_hann_minus_rect_deg,top1_rect_ifft,top1_hann_ifft,top1_hann_minus_rect
,outer1,1,72,b905,,,,,,120.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,72,b905,,,,,,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,72,b905,,,,,,150.0,30.0,0.0,60.000003814697266,60.000003814697266,0.0,180.0,1.0,0.0,-1.0
,outer1,1,72,b905,,,,,,150.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,72,b905,,,,,,150.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,72,b905,,,,,,150.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,72,b905,,,,,,150.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,72,b905,,,,,,150.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,72,b905,,,,,,150.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,72,b905,,,,,,150.0,240.0,0.0,51.31782150268555,51.31782150268555,0.0,120.0,1.0,0.0,-1.0
,outer1,1,72,b905,,,,,,150.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,72,b905,,,,,,150.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,72,b905,,,,,,150.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,72,bb7d,,,,,,30.0,0.0,150.0,60.000003814697266,-89.99999618530273,-90.0,0.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,30.0,30.0,0.0,128.68218994140625,128.68218994140625,120.0,60.0,1.0,0.0,-1.0
,outer1,1,72,bb7d,,,,,,30.0,60.0,51.31781005859375,128.68218994140625,77.3643798828125,120.0,-60.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,30.0,90.0,180.0,0.0,-180.0,-120.0,-180.0,0.0,1.0,1.0
,outer1,1,72,bb7d,,,,,,30.0,120.0,128.68218994140625,180.0,51.31781005859375,0.0,120.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,30.0,150.0,122.24180603027344,151.04498291015625,28.803176879882812,0.0,90.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,30.0,180.0,90.0,0.0,-90.0,-90.0,0.0,0.0,1.0,1.0
,outer1,1,72,bb7d,,,,,,30.0,210.0,60.000003814697266,128.68218994140625,68.68218612670898,120.0,-120.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,30.0,240.0,60.000003814697266,60.000003814697266,0.0,0.0,0.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,30.0,270.0,120.00000762939453,0.0,-120.00000762939453,-120.0,0.0,0.0,1.0,1.0
,outer1,1,72,bb7d,,,,,,30.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,72,bb7d,,,,,,30.0,330.0,128.68218994140625,128.68218994140625,0.0,0.0,0.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,60.0,0.0,120.00000762939453,90.0,-30.00000762939453,30.0,0.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,60.0,30.0,25.905075073242188,82.81924438476562,56.91416931152344,60.0,30.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,60.0,60.0,36.097782135009766,66.45188903808594,30.354106903076172,30.0,0.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,60.0,90.0,60.000003814697266,180.0,119.99999618530273,0.0,180.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,60.0,120.0,93.32574462890625,82.81924438476562,-10.506500244140625,-30.0,30.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,60.0,150.0,128.6822052001953,128.6822052001953,0.0,0.0,0.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,60.0,180.0,0.0,60.000003814697266,60.000003814697266,60.0,0.0,1.0,0.0,-1.0
,outer1,1,72,bb7d,,,,,,60.0,210.0,120.00000762939453,120.00000762939453,0.0,0.0,0.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,60.0,240.0,113.5481185913086,113.5481185913086,0.0,0.0,0.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,60.0,270.0,60.000003814697266,180.0,119.99999618530273,0.0,180.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,60.0,300.0,143.9022216796875,0.0,-143.9022216796875,-90.0,-150.0,0.0,1.0,1.0
,outer1,1,72,bb7d,,,,,,60.0,330.0,82.81924438476562,82.81924438476562,0.0,0.0,0.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,90.0,0.0,150.0,64.34110260009766,-85.65889739990234,30.0,-90.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,90.0,30.0,115.65889739990234,115.65889739990234,0.0,0.0,0.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,90.0,60.0,41.40962219238281,138.59039306640625,97.18077087402344,0.0,120.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,90.0,90.0,0.0,150.0,150.0,30.0,180.0,1.0,0.0,-1.0
,outer1,1,72,bb7d,,,,,,90.0,120.0,41.40962219238281,138.59039306640625,97.18077087402344,0.0,120.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,90.0,150.0,115.6589126586914,104.47750854492188,-11.181404113769531,30.0,0.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,90.0,180.0,30.000001907348633,115.6589126586914,85.65891075134277,30.0,90.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,90.0,210.0,64.34110260009766,64.34110260009766,0.0,0.0,0.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,90.0,240.0,138.59039306640625,41.40962219238281,-97.18077087402344,0.0,-120.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,90.0,270.0,0.0,30.000001907348633,30.000001907348633,30.0,0.0,1.0,0.0,-1.0
,outer1,1,72,bb7d,,,,,,90.0,300.0,138.59039306640625,41.40962219238281,-97.18077087402344,0.0,-120.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,90.0,330.0,64.34110260009766,64.34110260009766,0.0,0.0,0.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,120.0,0.0,180.0,120.00000762939453,-59.99999237060547,-60.0,0.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,120.0,30.0,82.81924438476562,0.0,-82.81924438476562,-60.0,-60.0,0.0,1.0,1.0
,outer1,1,72,bb7d,,,,,,120.0,60.0,93.32575225830078,154.0949249267578,60.76917266845703,-30.0,120.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,120.0,90.0,150.0,60.000003814697266,-89.99999618530273,30.0,-180.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,120.0,120.0,93.32575225830078,66.45188903808594,-26.873863220214844,-30.0,0.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,120.0,150.0,128.6822052001953,128.6822052001953,0.0,0.0,0.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,120.0,180.0,60.000003814697266,90.0,29.999996185302734,30.0,0.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,120.0,210.0,113.54811096191406,60.000003814697266,-53.5481071472168,60.0,-150.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,120.0,240.0,86.67424774169922,154.09490966796875,67.42066192626953,30.0,0.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,120.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,72,bb7d,,,,,,120.0,300.0,143.9022216796875,113.54811096191406,-30.354110717773438,-90.0,0.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,120.0,330.0,82.81924438476562,82.81924438476562,0.0,0.0,0.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,150.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,150.0,30.0,0.0,122.24180603027344,122.24180603027344,120.0,30.0,1.0,0.0,-1.0
,outer1,1,72,bb7d,,,,,,150.0,60.0,151.04498291015625,128.68218994140625,-22.36279296875,0.0,-60.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,150.0,90.0,60.000003814697266,120.00000762939453,60.000003814697266,120.0,-180.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,150.0,120.0,128.68218994140625,128.68218994140625,0.0,0.0,0.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,150.0,150.0,151.04498291015625,0.0,-151.04498291015625,-120.0,-120.0,0.0,1.0,1.0
,outer1,1,72,bb7d,,,,,,150.0,180.0,29.99998664855957,120.00000762939453,90.00002098083496,90.0,0.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,150.0,210.0,60.000003814697266,128.68218994140625,68.68218612670898,120.0,-120.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,150.0,240.0,14.870942115783691,128.68218994140625,113.81124782562256,120.0,30.0,0.0,0.0,0.0
,outer1,1,72,bb7d,,,,,,150.0,270.0,0.0,120.00000762939453,120.00000762939453,120.0,0.0,1.0,0.0,-1.0
,outer1,1,72,bb7d,,,,,,150.0,300.0,120.00000762939453,0.0,-120.00000762939453,-120.0,0.0,0.0,1.0,1.0
,outer1,1,72,bb7d,,,,,,150.0,330.0,128.68218994140625,151.04498291015625,22.36279296875,0.0,60.0,0.0,0.0,0.0
,outer1,1,72,bbc6,,,,,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,72,bbc6,,,,,,30.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,72,bbc6,,,,,,30.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,72,bbc6,,,,,,30.0,90.0,180.0,60.000003814697266,-119.99999618530273,-120.0,0.0,0.0,0.0,0.0
,outer1,1,72,bbc6,,,,,,30.0,120.0,151.04498291015625,57.7581901550293,-93.28679275512695,-120.0,30.0,0.0,0.0,0.0
,outer1,1,72,bbc6,,,,,,30.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,72,bbc6,,,,,,30.0,180.0,120.00000762939453,0.0,-120.00000762939453,-120.0,0.0,0.0,1.0,1.0
,outer1,1,72,bbc6,,,,,,30.0,210.0,122.24180603027344,128.68218994140625,6.4403839111328125,0.0,30.0,0.0,0.0,0.0
,outer1,1,72,bbc6,,,,,,30.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,72,bbc6,,,,,,30.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,72,bbc6,,,,,,30.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,72,bbc6,,,,,,30.0,330.0,14.870942115783691,0.0,-14.870942115783691,0.0,-30.0,0.0,1.0,1.0
,outer1,1,72,bbc6,,,,,,60.0,0.0,30.000001907348633,30.000001907348633,0.0,0.0,0.0,0.0,0.0,0.0
,outer1,1,72,bbc6,,,,,,60.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,72,bbc6,,,,,,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,72,bbc6,,,,,,60.0,90.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
,outer1,1,72,bbc6,,,,,,60.0,120.0,128.6822052001953,128.6822052001953,0.0,0.0,0.0,0.0,0.0,0.0
,outer1,1,72,bbc6,,,,,,60.0,150.0,82.81924438476562,82.81924438476562,0.0,0.0,0.0,0.0,0.0,0.0
,outer1,1,72,bbc6,,,,,,60.0,180.0,90.0,60.000003814697266,-29.999996185302734,-30.0,0.0,0.0,0.0,0.0
,outer1,1,72,bbc6,,,,,,60.0,210.0,0.0,82.81924438476562,82.81924438476562,60.0,60.0,1.0,0.0,-1.0
,outer1,1,72,bbc6,,,,,,60.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,72,bbc6,,,,,,60.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,72,bbc6,,,,,,60.0,300.0,0.0,120.00000762939453,120.00000762939453,0.0,180.0,1.0,0.0,-1.0
,outer1,1,72,bbc6,,,,,,60.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,72,bbc6,,,,,,90.0,0.0,0.0,180.0,180.0,0.0,180.0,1.0,0.0,-1.0
,outer1,1,72,bbc6,,,,,,90.0,30.0,0.0,180.0,180.0,0.0,180.0,1.0,0.0,-1.0
,outer1,1,72,bbc6,,,,,,90.0,60.0,60.000003814697266,119.99999237060547,59.9999885559082,0.0,60.0,0.0,0.0,0.0
,outer1,1,72,bbc6,,,,,,90.0,90.0,0.0,30.000001907348633,30.000001907348633,30.0,0.0,1.0,0.0,-1.0
,outer1,1,72,bbc6,,,,,,90.0,120.0,0.0,180.0,180.0,0.0,180.0,1.0,0.0,-1.0
,outer1,1,72,bbc6,,,,,,90.0,150.0,180.0,0.0,-180.0,0.0,-180.0,0.0,1.0,1.0
,outer1,1,72,bbc6,,,,,,90.0,180.0,180.0,0.0,-180.0,0.0,-180.0,0.0,1.0,1.0
,outer1,1,72,bbc6,,,,,,90.0,210.0,180.0,120.00000762939453,-59.99999237060547,0.0,-60.0,0.0,0.0,0.0
,outer1,1,72,bbc6,,,,,,90.0,240.0,120.00000762939453,60.000003814697266,-60.000003814697266,0.0,-60.0,0.0,0.0,0.0
,outer1,1,72,bbc6,,,,,,90.0,270.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
,outer1,1,72,bbc6,,,,,,90.0,300.0,180.0,0.0,-180.0,0.0,-180.0,0.0,1.0,1.0
,outer1,1,72,bbc6,,,,,,90.0,330.0,0.0,180.0,180.0,0.0,180.0,1.0,0.0,-1.0
,outer1,1,72,bbc6,,,,,,120.0,0.0,29.99998664855957,29.99998664855957,0.0,0.0,0.0,0.0,0.0,0.0
,outer1,1,72,bbc6,,,,,,120.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,72,bbc6,,,,,,120.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,72,bbc6,,,,,,120.0,90.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
,outer1,1,72,bbc6,,,,,,120.0,120.0,128.6822052001953,128.6822052001953,0.0,0.0,0.0,0.0,0.0,0.0
,outer1,1,72,bbc6,,,,,,120.0,150.0,60.000003814697266,51.31781005859375,-8.682193756103516,-60.0,60.0,0.0,0.0,0.0
,outer1,1,72,bbc6,,,,,,120.0,180.0,29.99998664855957,90.0,60.00001335144043,60.0,0.0,0.0,0.0,0.0
,outer1,1,72,bbc6,,,,,,120.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,72,bbc6,,,,,,120.0,240.0,93.32575225830078,0.0,-93.32575225830078,-90.0,-30.0,0.0,1.0,1.0
,outer1,1,72,bbc6,,,,,,120.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,72,bbc6,,,,,,120.0,300.0,128.68218994140625,128.68218994140625,0.0,0.0,0.0,0.0,0.0,0.0
,outer1,1,72,bbc6,,,,,,120.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,72,bbc6,,,,,,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,72,bbc6,,,,,,150.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,72,bbc6,,,,,,150.0,60.0,0.0,60.000003814697266,60.000003814697266,0.0,180.0,1.0,0.0,-1.0
,outer1,1,72,bbc6,,,,,,150.0,90.0,180.0,150.0,-30.0,-30.0,0.0,0.0,0.0,0.0
,outer1,1,72,bbc6,,,,,,150.0,120.0,128.68218994140625,51.31782150268555,-77.3643684387207,-120.0,60.0,0.0,0.0,0.0
,outer1,1,72,bbc6,,,,,,150.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,72,bbc6,,,,,,150.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,72,bbc6,,,,,,150.0,210.0,0.0,128.68218994140625,128.68218994140625,120.0,60.0,1.0,0.0,-1.0
,outer1,1,72,bbc6,,,,,,150.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,72,bbc6,,,,,,150.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,72,bbc6,,,,,,150.0,300.0,151.04498291015625,0.0,-151.04498291015625,-120.0,-120.0,0.0,1.0,1.0
,outer1,1,72,bbc6,,,,,,150.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b827,,,,,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b827,,,,,,30.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b827,,,,,,30.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b827,,,,,,30.0,90.0,0.0,30.000001907348633,30.000001907348633,30.0,0.0,1.0,0.0,-1.0
,outer1,1,73,b827,,,,,,30.0,120.0,0.0,60.000003814697266,60.000003814697266,0.0,180.0,1.0,0.0,-1.0
,outer1,1,73,b827,,,,,,30.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b827,,,,,,30.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b827,,,,,,30.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b827,,,,,,30.0,240.0,0.0,120.00000762939453,120.00000762939453,120.0,0.0,1.0,0.0,-1.0
,outer1,1,73,b827,,,,,,30.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b827,,,,,,30.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b827,,,,,,30.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b827,,,,,,60.0,0.0,30.000001907348633,30.000001907348633,0.0,0.0,0.0,0.0,0.0,0.0
,outer1,1,73,b827,,,,,,60.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b827,,,,,,60.0,60.0,25.905075073242188,25.905075073242188,0.0,0.0,0.0,0.0,0.0,0.0
,outer1,1,73,b827,,,,,,60.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b827,,,,,,60.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b827,,,,,,60.0,150.0,0.0,51.31781005859375,51.31781005859375,0.0,60.0,1.0,0.0,-1.0
,outer1,1,73,b827,,,,,,60.0,180.0,0.0,30.000001907348633,30.000001907348633,30.0,0.0,1.0,0.0,-1.0
,outer1,1,73,b827,,,,,,60.0,210.0,51.31781005859375,66.45188903808594,15.134078979492188,60.0,-30.0,0.0,0.0,0.0
,outer1,1,73,b827,,,,,,60.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b827,,,,,,60.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b827,,,,,,60.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b827,,,,,,60.0,330.0,0.0,82.81924438476562,82.81924438476562,60.0,60.0,1.0,0.0,-1.0
,outer1,1,73,b827,,,,,,90.0,0.0,180.0,30.00000762939453,-149.99999237060547,0.0,-150.0,0.0,0.0,0.0
,outer1,1,73,b827,,,,,,90.0,30.0,180.0,0.0,-180.0,0.0,-180.0,0.0,1.0,1.0
,outer1,1,73,b827,,,,,,90.0,60.0,119.99999237060547,119.99999237060547,0.0,0.0,0.0,0.0,0.0,0.0
,outer1,1,73,b827,,,,,,90.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b827,,,,,,90.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b827,,,,,,90.0,150.0,30.000001907348633,60.000003814697266,30.000001907348633,0.0,30.0,0.0,0.0,0.0
,outer1,1,73,b827,,,,,,90.0,180.0,0.0,150.0,150.0,0.0,150.0,1.0,0.0,-1.0
,outer1,1,73,b827,,,,,,90.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b827,,,,,,90.0,240.0,60.000003814697266,60.000003814697266,0.0,0.0,0.0,0.0,0.0,0.0
,outer1,1,73,b827,,,,,,90.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b827,,,,,,90.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b827,,,,,,90.0,330.0,180.0,120.00000762939453,-59.99999237060547,0.0,-60.0,0.0,0.0,0.0
,outer1,1,73,b827,,,,,,120.0,0.0,0.0,29.99998664855957,29.99998664855957,30.0,0.0,1.0,0.0,-1.0
,outer1,1,73,b827,,,,,,120.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b827,,,,,,120.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b827,,,,,,120.0,90.0,29.99998664855957,0.0,-29.99998664855957,-30.0,0.0,0.0,1.0,1.0
,outer1,1,73,b827,,,,,,120.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b827,,,,,,120.0,150.0,0.0,60.000003814697266,60.000003814697266,60.0,0.0,1.0,0.0,-1.0
,outer1,1,73,b827,,,,,,120.0,180.0,29.99998664855957,0.0,-29.99998664855957,-30.0,0.0,0.0,1.0,1.0
,outer1,1,73,b827,,,,,,120.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b827,,,,,,120.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b827,,,,,,120.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b827,,,,,,120.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b827,,,,,,120.0,330.0,0.0,120.00000762939453,120.00000762939453,0.0,180.0,1.0,0.0,-1.0
,outer1,1,73,b827,,,,,,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b827,,,,,,150.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b827,,,,,,150.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b827,,,,,,150.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b827,,,,,,150.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b827,,,,,,150.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b827,,,,,,150.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b827,,,,,,150.0,210.0,0.0,60.000003814697266,60.000003814697266,0.0,180.0,1.0,0.0,-1.0
,outer1,1,73,b827,,,,,,150.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b827,,,,,,150.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b827,,,,,,150.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b827,,,,,,150.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b871,,,,,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b871,,,,,,30.0,30.0,0.0,60.000003814697266,60.000003814697266,0.0,180.0,1.0,0.0,-1.0
,outer1,1,73,b871,,,,,,30.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b871,,,,,,30.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b871,,,,,,30.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b871,,,,,,30.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b871,,,,,,30.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b871,,,,,,30.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b871,,,,,,30.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b871,,,,,,30.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b871,,,,,,30.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b871,,,,,,30.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b871,,,,,,60.0,0.0,0.0,30.000001907348633,30.000001907348633,30.0,0.0,1.0,0.0,-1.0
,outer1,1,73,b871,,,,,,60.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b871,,,,,,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b871,,,,,,60.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b871,,,,,,60.0,120.0,128.6822052001953,128.6822052001953,0.0,0.0,0.0,0.0,0.0,0.0
,outer1,1,73,b871,,,,,,60.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b871,,,,,,60.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b871,,,,,,60.0,210.0,51.31781005859375,60.000003814697266,8.682193756103516,60.0,-60.0,0.0,0.0,0.0
,outer1,1,73,b871,,,,,,60.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b871,,,,,,60.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b871,,,,,,60.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b871,,,,,,60.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,outer1,1,73,b871,,,,,,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
