protocol,fold,seed,object_code,theta_true_deg,phi_true_deg,great_circle_err_rect_ifft_deg,great_circle_err_hann_ifft_deg,great_circle_err_hann_minus_rect_deg,theta_err_hann_minus_rect_deg,phi_err_hann_minus_rect_deg,top1_rect_ifft,top1_hann_ifft,top1_hann_minus_rect
outer2,2,72,ba0f,90.0,270.0,0.0,180.0,180.0,0.0,180.0,1.0,0.0,-1.0
outer2,2,72,ba0f,90.0,300.0,0.0,119.99999237060547,119.99999237060547,0.0,120.0,1.0,0.0,-1.0
outer2,2,72,ba0f,90.0,330.0,180.0,30.00000762939453,-149.99999237060547,0.0,-150.0,0.0,0.0,0.0
outer2,2,72,ba0f,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,ba0f,120.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,ba0f,120.0,60.0,0.0,120.00000762939453,120.00000762939453,0.0,180.0,1.0,0.0,-1.0
outer2,2,72,ba0f,120.0,90.0,30.000001907348633,30.000001907348633,0.0,0.0,0.0,0.0,0.0,0.0
outer2,2,72,ba0f,120.0,120.0,120.00000762939453,120.00000762939453,0.0,0.0,0.0,0.0,0.0,0.0
outer2,2,72,ba0f,120.0,150.0,120.00000762939453,180.0,59.99999237060547,60.0,0.0,0.0,0.0,0.0
outer2,2,72,ba0f,120.0,180.0,120.00000762939453,60.000003814697266,-60.000003814697266,60.0,-180.0,0.0,0.0,0.0
outer2,2,72,ba0f,120.0,210.0,82.81924438476562,60.000003814697266,-22.81924057006836,0.0,-60.0,0.0,0.0,0.0
outer2,2,72,ba0f,120.0,240.0,180.0,0.0,-180.0,-60.0,-180.0,0.0,1.0,1.0
outer2,2,72,ba0f,120.0,270.0,41.40962219238281,30.000001907348633,-11.40962028503418,0.0,-30.0,0.0,0.0,0.0
outer2,2,72,ba0f,120.0,300.0,0.0,180.0,180.0,60.0,180.0,1.0,0.0,-1.0
outer2,2,72,ba0f,120.0,330.0,0.0,51.31781005859375,51.31781005859375,0.0,60.0,1.0,0.0,-1.0
outer2,2,72,ba0f,150.0,0.0,90.0,29.99998664855957,-60.00001335144043,0.0,-180.0,0.0,0.0,0.0
outer2,2,72,ba0f,150.0,30.0,128.68218994140625,128.68218994140625,0.0,0.0,0.0,0.0,0.0,0.0
outer2,2,72,ba0f,150.0,60.0,28.95502281188965,138.59039306640625,109.6353702545166,120.0,30.0,0.0,0.0,0.0
outer2,2,72,ba0f,150.0,90.0,0.0,60.000003814697266,60.000003814697266,0.0,180.0,1.0,0.0,-1.0
outer2,2,72,ba0f,150.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,ba0f,150.0,150.0,0.0,60.000003814697266,60.000003814697266,0.0,180.0,1.0,0.0,-1.0
outer2,2,72,ba0f,150.0,180.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0
outer2,2,72,ba0f,150.0,210.0,151.04498291015625,151.04498291015625,0.0,0.0,0.0,0.0,0.0,0.0
outer2,2,72,ba0f,150.0,240.0,165.12905883789062,128.68218994140625,-36.446868896484375,0.0,-90.0,0.0,0.0,0.0
outer2,2,72,ba0f,150.0,270.0,14.870942115783691,60.000003814697266,45.129061698913574,0.0,150.0,0.0,0.0,0.0
outer2,2,72,ba0f,150.0,300.0,60.000003814697266,0.0,-60.000003814697266,0.0,-180.0,0.0,1.0,1.0
outer2,2,72,ba0f,150.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,bb7c,30.0,0.0,0.0,30.000001907348633,30.000001907348633,30.0,0.0,1.0,0.0,-1.0
outer2,2,72,bb7c,30.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,bb7c,30.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,bb7c,30.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,bb7c,30.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,bb7c,30.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,bb7c,30.0,180.0,0.0,90.0,90.0,30.0,180.0,1.0,0.0,-1.0
outer2,2,72,bb7c,30.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,bb7c,30.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,bb7c,30.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,bb7c,30.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,bb7c,30.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,bb7c,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,bb7c,60.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,bb7c,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,bb7c,60.0,90.0,25.905075073242188,0.0,-25.905075073242188,0.0,-30.0,0.0,1.0,1.0
outer2,2,72,bb7c,60.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,bb7c,60.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,bb7c,60.0,180.0,0.0,120.00000762939453,120.00000762939453,0.0,180.0,1.0,0.0,-1.0
outer2,2,72,bb7c,60.0,210.0,82.81924438476562,82.81924438476562,0.0,0.0,0.0,0.0,0.0,0.0
outer2,2,72,bb7c,60.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,bb7c,60.0,270.0,60.000003814697266,180.0,119.99999618530273,0.0,180.0,0.0,0.0,0.0
outer2,2,72,bb7c,60.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,bb7c,60.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,bb7c,90.0,0.0,180.0,0.0,-180.0,0.0,-180.0,0.0,1.0,1.0
outer2,2,72,bb7c,90.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,bb7c,90.0,60.0,41.40962219238281,0.0,-41.40962219238281,-30.0,-30.0,0.0,1.0,1.0
outer2,2,72,bb7c,90.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,bb7c,90.0,120.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
outer2,2,72,bb7c,90.0,150.0,180.0,0.0,-180.0,0.0,-180.0,0.0,1.0,1.0
outer2,2,72,bb7c,90.0,180.0,0.0,180.0,180.0,0.0,180.0,1.0,0.0,-1.0
outer2,2,72,bb7c,90.0,210.0,0.0,180.0,180.0,0.0,180.0,1.0,0.0,-1.0
outer2,2,72,bb7c,90.0,240.0,0.0,180.0,180.0,0.0,180.0,1.0,0.0,-1.0
outer2,2,72,bb7c,90.0,270.0,0.0,180.0,180.0,0.0,180.0,1.0,0.0,-1.0
outer2,2,72,bb7c,90.0,300.0,180.0,0.0,-180.0,0.0,-180.0,0.0,1.0,1.0
outer2,2,72,bb7c,90.0,330.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
outer2,2,72,bb7c,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,bb7c,120.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,bb7c,120.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,bb7c,120.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,bb7c,120.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,bb7c,120.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,bb7c,120.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,bb7c,120.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,bb7c,120.0,240.0,128.6822052001953,97.18075561523438,-31.501449584960938,-60.0,0.0,0.0,0.0,0.0
outer2,2,72,bb7c,120.0,270.0,180.0,120.00000762939453,-59.99999237060547,-60.0,0.0,0.0,0.0,0.0
outer2,2,72,bb7c,120.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,bb7c,120.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,bb7c,150.0,0.0,0.0,29.99998664855957,29.99998664855957,30.0,0.0,1.0,0.0,-1.0
outer2,2,72,bb7c,150.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,bb7c,150.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,bb7c,150.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,bb7c,150.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,bb7c,150.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,bb7c,150.0,180.0,0.0,90.0,90.0,30.0,180.0,1.0,0.0,-1.0
outer2,2,72,bb7c,150.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,bb7c,150.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,bb7c,150.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,bb7c,150.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,72,bb7c,150.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,30.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,30.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,30.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,30.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,30.0,150.0,60.000003814697266,60.000003814697266,0.0,0.0,0.0,0.0,0.0,0.0
outer2,2,73,b7c1,30.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,30.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,30.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,30.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,30.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,30.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,60.0,30.0,82.81924438476562,120.00000762939453,37.180763244628906,-60.0,120.0,0.0,0.0,0.0
outer2,2,73,b7c1,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,60.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,60.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,60.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,60.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,60.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,60.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,60.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,60.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,60.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,90.0,0.0,0.0,180.0,180.0,0.0,180.0,1.0,0.0,-1.0
outer2,2,73,b7c1,90.0,30.0,0.0,180.0,180.0,0.0,180.0,1.0,0.0,-1.0
outer2,2,73,b7c1,90.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,90.0,90.0,180.0,0.0,-180.0,0.0,-180.0,0.0,1.0,1.0
outer2,2,73,b7c1,90.0,120.0,0.0,180.0,180.0,0.0,180.0,1.0,0.0,-1.0
outer2,2,73,b7c1,90.0,150.0,60.000003814697266,180.0,119.99999618530273,0.0,120.0,0.0,0.0,0.0
outer2,2,73,b7c1,90.0,180.0,150.0,0.0,-150.0,0.0,-150.0,0.0,1.0,1.0
outer2,2,73,b7c1,90.0,210.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
outer2,2,73,b7c1,90.0,240.0,180.0,0.0,-180.0,0.0,-180.0,0.0,1.0,1.0
outer2,2,73,b7c1,90.0,270.0,0.0,180.0,180.0,0.0,180.0,1.0,0.0,-1.0
outer2,2,73,b7c1,90.0,300.0,180.0,0.0,-180.0,0.0,-180.0,0.0,1.0,1.0
outer2,2,73,b7c1,90.0,330.0,60.00000762939453,0.0,-60.00000762939453,0.0,-60.0,0.0,1.0,1.0
outer2,2,73,b7c1,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,120.0,30.0,0.0,120.00000762939453,120.00000762939453,0.0,180.0,1.0,0.0,-1.0
outer2,2,73,b7c1,120.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,120.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,120.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,120.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,120.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,120.0,210.0,120.00000762939453,0.0,-120.00000762939453,0.0,-180.0,0.0,1.0,1.0
outer2,2,73,b7c1,120.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,120.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,120.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,120.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,150.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,150.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,150.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,150.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,150.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,150.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,150.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,150.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,150.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,150.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b7c1,150.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,30.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,30.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,30.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,30.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,30.0,150.0,60.000003814697266,0.0,-60.000003814697266,0.0,-180.0,0.0,1.0,1.0
outer2,2,73,b80b,30.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,30.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,30.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,30.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,30.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,30.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,60.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,60.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,60.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,60.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,60.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,60.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,60.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,60.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,60.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,60.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,90.0,0.0,0.0,180.0,180.0,0.0,180.0,1.0,0.0,-1.0
outer2,2,73,b80b,90.0,30.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
outer2,2,73,b80b,90.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,90.0,90.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
outer2,2,73,b80b,90.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,90.0,150.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
outer2,2,73,b80b,90.0,180.0,180.0,0.0,-180.0,0.0,-180.0,0.0,1.0,1.0
outer2,2,73,b80b,90.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,90.0,240.0,60.000003814697266,180.0,119.99999618530273,0.0,120.0,0.0,0.0,0.0
outer2,2,73,b80b,90.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,90.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,90.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,120.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,120.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,120.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,120.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,120.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,120.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,120.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,120.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,120.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,120.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,120.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,150.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,150.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,150.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,150.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,150.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,150.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,150.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,150.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,150.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,150.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b80b,150.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b9e6,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b9e6,30.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b9e6,30.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b9e6,30.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b9e6,30.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b9e6,30.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b9e6,30.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b9e6,30.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b9e6,30.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b9e6,30.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b9e6,30.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b9e6,30.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b9e6,60.0,0.0,0.0,30.000001907348633,30.000001907348633,30.0,0.0,1.0,0.0,-1.0
outer2,2,73,b9e6,60.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b9e6,60.0,60.0,0.0,97.18075561523438,97.18075561523438,0.0,120.0,1.0,0.0,-1.0
outer2,2,73,b9e6,60.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b9e6,60.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b9e6,60.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b9e6,60.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b9e6,60.0,210.0,120.00000762939453,120.00000762939453,0.0,0.0,0.0,0.0,0.0,0.0
outer2,2,73,b9e6,60.0,240.0,0.0,25.905075073242188,25.905075073242188,0.0,30.0,1.0,0.0,-1.0
outer2,2,73,b9e6,60.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b9e6,60.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b9e6,60.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b9e6,90.0,0.0,0.0,180.0,180.0,0.0,180.0,1.0,0.0,-1.0
outer2,2,73,b9e6,90.0,30.0,0.0,180.0,180.0,0.0,180.0,1.0,0.0,-1.0
outer2,2,73,b9e6,90.0,60.0,0.0,180.0,180.0,0.0,180.0,1.0,0.0,-1.0
outer2,2,73,b9e6,90.0,90.0,180.0,0.0,-180.0,0.0,-180.0,0.0,1.0,1.0
outer2,2,73,b9e6,90.0,120.0,60.000003814697266,180.0,119.99999618530273,0.0,120.0,0.0,0.0,0.0
outer2,2,73,b9e6,90.0,150.0,120.00000762939453,180.0,59.99999237060547,0.0,60.0,0.0,0.0,0.0
outer2,2,73,b9e6,90.0,180.0,180.0,0.0,-180.0,0.0,-180.0,0.0,1.0,1.0
outer2,2,73,b9e6,90.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b9e6,90.0,240.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
outer2,2,73,b9e6,90.0,270.0,0.0,180.0,180.0,0.0,180.0,1.0,0.0,-1.0
outer2,2,73,b9e6,90.0,300.0,119.99999237060547,0.0,-119.99999237060547,0.0,-120.0,0.0,1.0,1.0
outer2,2,73,b9e6,90.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b9e6,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b9e6,120.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b9e6,120.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b9e6,120.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b9e6,120.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b9e6,120.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b9e6,120.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b9e6,120.0,210.0,113.54811096191406,120.00000762939453,6.451896667480469,0.0,30.0,0.0,0.0,0.0
outer2,2,73,b9e6,120.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,73,b9e6,120.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
