protocol,fold,seed,object_code,theta_true_deg,phi_true_deg,great_circle_err_frequency_deg,great_circle_err_rect_ifft_deg,great_circle_err_difference_deg,theta_err_difference_deg,phi_err_difference_deg,top1_frequency,top1_rect_ifft,top1_difference
outer2,2,76,ba0f,120.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,ba0f,120.0,90.0,30.000001907348633,25.905075073242188,4.094926834106445,30.0,-30.0,0.0,0.0,0.0
outer2,2,76,ba0f,120.0,120.0,75.52249145507812,120.00000762939453,-44.477516174316406,0.0,-90.0,0.0,0.0,0.0
outer2,2,76,ba0f,120.0,150.0,120.00000762939453,120.00000762939453,0.0,0.0,0.0,0.0,0.0,0.0
outer2,2,76,ba0f,120.0,180.0,180.0,0.0,180.0,60.0,180.0,0.0,1.0,-1.0
outer2,2,76,ba0f,120.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,ba0f,120.0,240.0,41.40962219238281,0.0,41.40962219238281,30.0,30.0,0.0,1.0,-1.0
outer2,2,76,ba0f,120.0,270.0,150.0,138.59039306640625,11.40960693359375,0.0,30.0,0.0,0.0,0.0
outer2,2,76,ba0f,120.0,300.0,128.68218994140625,0.0,128.68218994140625,60.0,120.0,0.0,1.0,-1.0
outer2,2,76,ba0f,120.0,330.0,60.000003814697266,97.18075561523438,-37.18075180053711,60.0,-120.0,0.0,0.0,0.0
outer2,2,76,ba0f,150.0,0.0,29.99998664855957,60.000003814697266,-30.000017166137695,30.0,-180.0,0.0,0.0,0.0
outer2,2,76,ba0f,150.0,30.0,60.000003814697266,128.68218994140625,-68.68218612670898,-120.0,120.0,0.0,0.0,0.0
outer2,2,76,ba0f,150.0,60.0,128.68218994140625,60.000003814697266,68.68218612670898,120.0,-120.0,0.0,0.0,0.0
outer2,2,76,ba0f,150.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,ba0f,150.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,ba0f,150.0,150.0,128.68218994140625,0.0,128.68218994140625,120.0,60.0,0.0,1.0,-1.0
outer2,2,76,ba0f,150.0,180.0,150.0,90.0,60.0,60.0,0.0,0.0,0.0,0.0
outer2,2,76,ba0f,150.0,210.0,143.9022216796875,151.04498291015625,-7.14276123046875,-30.0,30.0,0.0,0.0,0.0
outer2,2,76,ba0f,150.0,240.0,151.04498291015625,151.04498291015625,0.0,0.0,0.0,0.0,0.0,0.0
outer2,2,76,ba0f,150.0,270.0,0.0,14.870942115783691,-14.870942115783691,0.0,-30.0,1.0,0.0,1.0
outer2,2,76,ba0f,150.0,300.0,165.12905883789062,60.000003814697266,105.12905502319336,120.0,-30.0,0.0,0.0,0.0
outer2,2,76,ba0f,150.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,30.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,30.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,30.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,30.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,30.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,30.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,30.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,30.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,30.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,30.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,30.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,60.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,60.0,60.0,51.31781005859375,0.0,51.31781005859375,0.0,60.0,0.0,1.0,-1.0
outer2,2,76,bb7c,60.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,60.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,60.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,60.0,180.0,120.00000762939453,0.0,120.00000762939453,0.0,180.0,0.0,1.0,-1.0
outer2,2,76,bb7c,60.0,210.0,51.31781005859375,25.905075073242188,25.412734985351562,0.0,30.0,0.0,0.0,0.0
outer2,2,76,bb7c,60.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,60.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,60.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,60.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,90.0,30.0,0.0,180.0,-180.0,0.0,-180.0,1.0,0.0,1.0
outer2,2,76,bb7c,90.0,60.0,0.0,30.000001907348633,-30.000001907348633,-30.0,0.0,1.0,0.0,1.0
outer2,2,76,bb7c,90.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,90.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,90.0,150.0,180.0,0.0,180.0,0.0,180.0,0.0,1.0,-1.0
outer2,2,76,bb7c,90.0,180.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
outer2,2,76,bb7c,90.0,210.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
outer2,2,76,bb7c,90.0,240.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
outer2,2,76,bb7c,90.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,90.0,300.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
outer2,2,76,bb7c,90.0,330.0,0.0,180.0,-180.0,0.0,-180.0,1.0,0.0,1.0
outer2,2,76,bb7c,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,120.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,120.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,120.0,90.0,0.0,25.905075073242188,-25.905075073242188,0.0,-30.0,1.0,0.0,1.0
outer2,2,76,bb7c,120.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,120.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,120.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,120.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,120.0,240.0,104.47750854492188,60.000003814697266,44.47750473022461,0.0,90.0,0.0,0.0,0.0
outer2,2,76,bb7c,120.0,270.0,0.0,120.00000762939453,-120.00000762939453,0.0,-180.0,1.0,0.0,1.0
outer2,2,76,bb7c,120.0,300.0,25.905075073242188,0.0,25.905075073242188,0.0,30.0,0.0,1.0,-1.0
outer2,2,76,bb7c,120.0,330.0,60.000003814697266,0.0,60.000003814697266,60.0,0.0,0.0,1.0,-1.0
outer2,2,76,bb7c,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,150.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,150.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,150.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,150.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,150.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,150.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,150.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,150.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,150.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,150.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer2,2,76,bb7c,150.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,30.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,30.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,30.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,30.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,30.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,30.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,30.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,30.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,30.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,30.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,30.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,60.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,60.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,60.0,120.0,0.0,97.1807632446289,-97.1807632446289,0.0,-120.0,1.0,0.0,1.0
outer3,3,70,b812,60.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,60.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,60.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,60.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,60.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,60.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,60.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,90.0,0.0,180.0,0.0,180.0,0.0,180.0,0.0,1.0,-1.0
outer3,3,70,b812,90.0,30.0,180.0,60.00000762939453,119.99999237060547,0.0,120.0,0.0,0.0,0.0
outer3,3,70,b812,90.0,60.0,180.0,0.0,180.0,0.0,180.0,0.0,1.0,-1.0
outer3,3,70,b812,90.0,90.0,180.0,0.0,180.0,0.0,180.0,0.0,1.0,-1.0
outer3,3,70,b812,90.0,120.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
outer3,3,70,b812,90.0,150.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
outer3,3,70,b812,90.0,180.0,0.0,180.0,-180.0,0.0,-180.0,1.0,0.0,1.0
outer3,3,70,b812,90.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,90.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,90.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,90.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,90.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,120.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,120.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,120.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,120.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,120.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,120.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,120.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,120.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,120.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,120.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,120.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,150.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,150.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,150.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,150.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,150.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,150.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,150.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,150.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,150.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,150.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b812,150.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,30.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,30.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,30.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,30.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,30.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,30.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,30.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,30.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,30.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,30.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,30.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,60.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,60.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,60.0,120.0,0.0,30.000001907348633,-30.000001907348633,-30.0,0.0,1.0,0.0,1.0
outer3,3,70,b943,60.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,60.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,60.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,60.0,240.0,128.6822052001953,128.6822052001953,0.0,0.0,0.0,0.0,0.0,0.0
outer3,3,70,b943,60.0,270.0,60.000003814697266,0.0,60.000003814697266,60.0,0.0,0.0,1.0,-1.0
outer3,3,70,b943,60.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,60.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,90.0,0.0,180.0,0.0,180.0,0.0,180.0,0.0,1.0,-1.0
outer3,3,70,b943,90.0,30.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
outer3,3,70,b943,90.0,60.0,180.0,119.99999237060547,60.00000762939453,0.0,60.0,0.0,0.0,0.0
outer3,3,70,b943,90.0,90.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
outer3,3,70,b943,90.0,120.0,120.00000762939453,180.0,-59.99999237060547,0.0,-60.0,0.0,0.0,0.0
outer3,3,70,b943,90.0,150.0,60.000003814697266,180.0,-119.99999618530273,0.0,-120.0,0.0,0.0,0.0
outer3,3,70,b943,90.0,180.0,0.0,180.0,-180.0,0.0,-180.0,1.0,0.0,1.0
outer3,3,70,b943,90.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,90.0,240.0,0.0,60.000003814697266,-60.000003814697266,0.0,-60.0,1.0,0.0,1.0
outer3,3,70,b943,90.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,90.0,300.0,60.000003814697266,0.0,60.000003814697266,0.0,60.0,0.0,1.0,-1.0
outer3,3,70,b943,90.0,330.0,120.00000762939453,0.0,120.00000762939453,0.0,120.0,0.0,1.0,-1.0
outer3,3,70,b943,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,120.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,120.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,120.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,120.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,120.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,120.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,120.0,210.0,25.905075073242188,0.0,25.905075073242188,0.0,30.0,0.0,1.0,-1.0
outer3,3,70,b943,120.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,120.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,120.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,120.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,150.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,150.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,150.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,150.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,150.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,150.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,150.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,150.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,150.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,150.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b943,150.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,30.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,30.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,30.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,30.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,30.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,30.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,30.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,30.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,30.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,30.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,30.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,60.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,60.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,60.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,60.0,150.0,0.0,51.31781005859375,-51.31781005859375,0.0,-60.0,1.0,0.0,1.0
outer3,3,70,b974,60.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,60.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,60.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,60.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,60.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,60.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,90.0,0.0,180.0,0.0,180.0,0.0,180.0,0.0,1.0,-1.0
outer3,3,70,b974,90.0,30.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
outer3,3,70,b974,90.0,60.0,0.0,180.0,-180.0,0.0,-180.0,1.0,0.0,1.0
outer3,3,70,b974,90.0,90.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
outer3,3,70,b974,90.0,120.0,180.0,0.0,180.0,0.0,180.0,0.0,1.0,-1.0
outer3,3,70,b974,90.0,150.0,60.000003814697266,180.0,-119.99999618530273,0.0,-120.0,0.0,0.0,0.0
outer3,3,70,b974,90.0,180.0,0.0,180.0,-180.0,0.0,-180.0,1.0,0.0,1.0
outer3,3,70,b974,90.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,90.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,90.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,90.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,90.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,120.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,120.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,120.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,120.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,120.0,150.0,0.0,82.81924438476562,-82.81924438476562,-60.0,-60.0,1.0,0.0,1.0
outer3,3,70,b974,120.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,120.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,120.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,120.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,120.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,120.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,150.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,150.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,150.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,150.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,150.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,150.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,150.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,150.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,70,b974,150.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
