arm,arm_display,true_index,pred_index,theta_true_deg,phi_true_deg,theta_pred_deg,phi_pred_deg,count,true_direction_total,row_rate
hann_ifft,Hann-IFFT MLP,3,27,30.0,90.0,90.0,90.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,3,28,30.0,90.0,90.0,120.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,3,29,30.0,90.0,90.0,150.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,3,30,30.0,90.0,90.0,180.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,3,31,30.0,90.0,90.0,210.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,3,32,30.0,90.0,90.0,240.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,3,33,30.0,90.0,90.0,270.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,3,34,30.0,90.0,90.0,300.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,3,35,30.0,90.0,90.0,330.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,3,36,30.0,90.0,120.0,0.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,3,37,30.0,90.0,120.0,30.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,3,38,30.0,90.0,120.0,60.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,3,39,30.0,90.0,120.0,90.0,6,140,0.04285714285714286
hann_ifft,Hann-IFFT MLP,3,40,30.0,90.0,120.0,120.0,1,140,0.007142857142857143
hann_ifft,Hann-IFFT MLP,3,41,30.0,90.0,120.0,150.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,3,42,30.0,90.0,120.0,180.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,3,43,30.0,90.0,120.0,210.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,3,44,30.0,90.0,120.0,240.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,3,45,30.0,90.0,120.0,270.0,3,140,0.02142857142857143
hann_ifft,Hann-IFFT MLP,3,46,30.0,90.0,120.0,300.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,3,47,30.0,90.0,120.0,330.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,3,48,30.0,90.0,150.0,0.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,3,49,30.0,90.0,150.0,30.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,3,50,30.0,90.0,150.0,60.0,2,140,0.014285714285714285
hann_ifft,Hann-IFFT MLP,3,51,30.0,90.0,150.0,90.0,7,140,0.05
hann_ifft,Hann-IFFT MLP,3,52,30.0,90.0,150.0,120.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,3,53,30.0,90.0,150.0,150.0,1,140,0.007142857142857143
hann_ifft,Hann-IFFT MLP,3,54,30.0,90.0,150.0,180.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,3,55,30.0,90.0,150.0,210.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,3,56,30.0,90.0,150.0,240.0,7,140,0.05
hann_ifft,Hann-IFFT MLP,3,57,30.0,90.0,150.0,270.0,1,140,0.007142857142857143
hann_ifft,Hann-IFFT MLP,3,58,30.0,90.0,150.0,300.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,3,59,30.0,90.0,150.0,330.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,4,0,30.0,120.0,30.0,0.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,4,1,30.0,120.0,30.0,30.0,2,140,0.014285714285714285
hann_ifft,Hann-IFFT MLP,4,2,30.0,120.0,30.0,60.0,2,140,0.014285714285714285
hann_ifft,Hann-IFFT MLP,4,3,30.0,120.0,30.0,90.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,4,4,30.0,120.0,30.0,120.0,92,140,0.6571428571428571
hann_ifft,Hann-IFFT MLP,4,5,30.0,120.0,30.0,150.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,4,6,30.0,120.0,30.0,180.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,4,7,30.0,120.0,30.0,210.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,4,8,30.0,120.0,30.0,240.0,1,140,0.007142857142857143
hann_ifft,Hann-IFFT MLP,4,9,30.0,120.0,30.0,270.0,4,140,0.02857142857142857
hann_ifft,Hann-IFFT MLP,4,10,30.0,120.0,30.0,300.0,12,140,0.08571428571428572
hann_ifft,Hann-IFFT MLP,4,11,30.0,120.0,30.0,330.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,4,12,30.0,120.0,60.0,0.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,4,13,30.0,120.0,60.0,30.0,1,140,0.007142857142857143
hann_ifft,Hann-IFFT MLP,4,14,30.0,120.0,60.0,60.0,4,140,0.02857142857142857
hann_ifft,Hann-IFFT MLP,4,15,30.0,120.0,60.0,90.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,4,16,30.0,120.0,60.0,120.0,2,140,0.014285714285714285
hann_ifft,Hann-IFFT MLP,4,17,30.0,120.0,60.0,150.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,4,18,30.0,120.0,60.0,180.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,4,19,30.0,120.0,60.0,210.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,4,20,30.0,120.0,60.0,240.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,4,21,30.0,120.0,60.0,270.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,4,22,30.0,120.0,60.0,300.0,3,140,0.02142857142857143
hann_ifft,Hann-IFFT MLP,4,23,30.0,120.0,60.0,330.0,2,140,0.014285714285714285
hann_ifft,Hann-IFFT MLP,4,24,30.0,120.0,90.0,0.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,4,25,30.0,120.0,90.0,30.0,1,140,0.007142857142857143
hann_ifft,Hann-IFFT MLP,4,26,30.0,120.0,90.0,60.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,4,27,30.0,120.0,90.0,90.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,4,28,30.0,120.0,90.0,120.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,4,29,30.0,120.0,90.0,150.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,4,30,30.0,120.0,90.0,180.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,4,31,30.0,120.0,90.0,210.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,4,32,30.0,120.0,90.0,240.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,4,33,30.0,120.0,90.0,270.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,4,34,30.0,120.0,90.0,300.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,4,35,30.0,120.0,90.0,330.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,4,36,30.0,120.0,120.0,0.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,4,37,30.0,120.0,120.0,30.0,1,140,0.007142857142857143
hann_ifft,Hann-IFFT MLP,4,38,30.0,120.0,120.0,60.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,4,39,30.0,120.0,120.0,90.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,4,40,30.0,120.0,120.0,120.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,4,41,30.0,120.0,120.0,150.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,4,42,30.0,120.0,120.0,180.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,4,43,30.0,120.0,120.0,210.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,4,44,30.0,120.0,120.0,240.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,4,45,30.0,120.0,120.0,270.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,4,46,30.0,120.0,120.0,300.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,4,47,30.0,120.0,120.0,330.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,4,48,30.0,120.0,150.0,0.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,4,49,30.0,120.0,150.0,30.0,1,140,0.007142857142857143
hann_ifft,Hann-IFFT MLP,4,50,30.0,120.0,150.0,60.0,4,140,0.02857142857142857
hann_ifft,Hann-IFFT MLP,4,51,30.0,120.0,150.0,90.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,4,52,30.0,120.0,150.0,120.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,4,53,30.0,120.0,150.0,150.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,4,54,30.0,120.0,150.0,180.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,4,55,30.0,120.0,150.0,210.0,2,140,0.014285714285714285
hann_ifft,Hann-IFFT MLP,4,56,30.0,120.0,150.0,240.0,2,140,0.014285714285714285
hann_ifft,Hann-IFFT MLP,4,57,30.0,120.0,150.0,270.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,4,58,30.0,120.0,150.0,300.0,4,140,0.02857142857142857
hann_ifft,Hann-IFFT MLP,4,59,30.0,120.0,150.0,330.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,0,30.0,150.0,30.0,0.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,1,30.0,150.0,30.0,30.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,2,30.0,150.0,30.0,60.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,3,30.0,150.0,30.0,90.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,4,30.0,150.0,30.0,120.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,5,30.0,150.0,30.0,150.0,84,140,0.6
hann_ifft,Hann-IFFT MLP,5,6,30.0,150.0,30.0,180.0,1,140,0.007142857142857143
hann_ifft,Hann-IFFT MLP,5,7,30.0,150.0,30.0,210.0,1,140,0.007142857142857143
hann_ifft,Hann-IFFT MLP,5,8,30.0,150.0,30.0,240.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,9,30.0,150.0,30.0,270.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,10,30.0,150.0,30.0,300.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,11,30.0,150.0,30.0,330.0,10,140,0.07142857142857142
hann_ifft,Hann-IFFT MLP,5,12,30.0,150.0,60.0,0.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,13,30.0,150.0,60.0,30.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,14,30.0,150.0,60.0,60.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,15,30.0,150.0,60.0,90.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,16,30.0,150.0,60.0,120.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,17,30.0,150.0,60.0,150.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,18,30.0,150.0,60.0,180.0,1,140,0.007142857142857143
hann_ifft,Hann-IFFT MLP,5,19,30.0,150.0,60.0,210.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,20,30.0,150.0,60.0,240.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,21,30.0,150.0,60.0,270.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,22,30.0,150.0,60.0,300.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,23,30.0,150.0,60.0,330.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,24,30.0,150.0,90.0,0.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,25,30.0,150.0,90.0,30.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,26,30.0,150.0,90.0,60.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,27,30.0,150.0,90.0,90.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,28,30.0,150.0,90.0,120.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,29,30.0,150.0,90.0,150.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,30,30.0,150.0,90.0,180.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,31,30.0,150.0,90.0,210.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,32,30.0,150.0,90.0,240.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,33,30.0,150.0,90.0,270.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,34,30.0,150.0,90.0,300.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,35,30.0,150.0,90.0,330.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,36,30.0,150.0,120.0,0.0,8,140,0.05714285714285714
hann_ifft,Hann-IFFT MLP,5,37,30.0,150.0,120.0,30.0,1,140,0.007142857142857143
hann_ifft,Hann-IFFT MLP,5,38,30.0,150.0,120.0,60.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,39,30.0,150.0,120.0,90.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,40,30.0,150.0,120.0,120.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,41,30.0,150.0,120.0,150.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,42,30.0,150.0,120.0,180.0,4,140,0.02857142857142857
hann_ifft,Hann-IFFT MLP,5,43,30.0,150.0,120.0,210.0,1,140,0.007142857142857143
hann_ifft,Hann-IFFT MLP,5,44,30.0,150.0,120.0,240.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,45,30.0,150.0,120.0,270.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,46,30.0,150.0,120.0,300.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,47,30.0,150.0,120.0,330.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,48,30.0,150.0,150.0,0.0,4,140,0.02857142857142857
hann_ifft,Hann-IFFT MLP,5,49,30.0,150.0,150.0,30.0,4,140,0.02857142857142857
hann_ifft,Hann-IFFT MLP,5,50,30.0,150.0,150.0,60.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,51,30.0,150.0,150.0,90.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,52,30.0,150.0,150.0,120.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,53,30.0,150.0,150.0,150.0,2,140,0.014285714285714285
hann_ifft,Hann-IFFT MLP,5,54,30.0,150.0,150.0,180.0,11,140,0.07857142857142857
hann_ifft,Hann-IFFT MLP,5,55,30.0,150.0,150.0,210.0,6,140,0.04285714285714286
hann_ifft,Hann-IFFT MLP,5,56,30.0,150.0,150.0,240.0,1,140,0.007142857142857143
hann_ifft,Hann-IFFT MLP,5,57,30.0,150.0,150.0,270.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,58,30.0,150.0,150.0,300.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,5,59,30.0,150.0,150.0,330.0,1,140,0.007142857142857143
hann_ifft,Hann-IFFT MLP,6,0,30.0,180.0,30.0,0.0,4,140,0.02857142857142857
hann_ifft,Hann-IFFT MLP,6,1,30.0,180.0,30.0,30.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,2,30.0,180.0,30.0,60.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,3,30.0,180.0,30.0,90.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,4,30.0,180.0,30.0,120.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,5,30.0,180.0,30.0,150.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,6,30.0,180.0,30.0,180.0,93,140,0.6642857142857143
hann_ifft,Hann-IFFT MLP,6,7,30.0,180.0,30.0,210.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,8,30.0,180.0,30.0,240.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,9,30.0,180.0,30.0,270.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,10,30.0,180.0,30.0,300.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,11,30.0,180.0,30.0,330.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,12,30.0,180.0,60.0,0.0,7,140,0.05
hann_ifft,Hann-IFFT MLP,6,13,30.0,180.0,60.0,30.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,14,30.0,180.0,60.0,60.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,15,30.0,180.0,60.0,90.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,16,30.0,180.0,60.0,120.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,17,30.0,180.0,60.0,150.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,18,30.0,180.0,60.0,180.0,17,140,0.12142857142857143
hann_ifft,Hann-IFFT MLP,6,19,30.0,180.0,60.0,210.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,20,30.0,180.0,60.0,240.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,21,30.0,180.0,60.0,270.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,22,30.0,180.0,60.0,300.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,23,30.0,180.0,60.0,330.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,24,30.0,180.0,90.0,0.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,25,30.0,180.0,90.0,30.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,26,30.0,180.0,90.0,60.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,27,30.0,180.0,90.0,90.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,28,30.0,180.0,90.0,120.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,29,30.0,180.0,90.0,150.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,30,30.0,180.0,90.0,180.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,31,30.0,180.0,90.0,210.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,32,30.0,180.0,90.0,240.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,33,30.0,180.0,90.0,270.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,34,30.0,180.0,90.0,300.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,35,30.0,180.0,90.0,330.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,36,30.0,180.0,120.0,0.0,6,140,0.04285714285714286
hann_ifft,Hann-IFFT MLP,6,37,30.0,180.0,120.0,30.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,38,30.0,180.0,120.0,60.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,39,30.0,180.0,120.0,90.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,40,30.0,180.0,120.0,120.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,41,30.0,180.0,120.0,150.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,42,30.0,180.0,120.0,180.0,11,140,0.07857142857142857
hann_ifft,Hann-IFFT MLP,6,43,30.0,180.0,120.0,210.0,1,140,0.007142857142857143
hann_ifft,Hann-IFFT MLP,6,44,30.0,180.0,120.0,240.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,45,30.0,180.0,120.0,270.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,46,30.0,180.0,120.0,300.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,47,30.0,180.0,120.0,330.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,48,30.0,180.0,150.0,0.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,49,30.0,180.0,150.0,30.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,50,30.0,180.0,150.0,60.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,51,30.0,180.0,150.0,90.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,52,30.0,180.0,150.0,120.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,53,30.0,180.0,150.0,150.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,54,30.0,180.0,150.0,180.0,1,140,0.007142857142857143
hann_ifft,Hann-IFFT MLP,6,55,30.0,180.0,150.0,210.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,56,30.0,180.0,150.0,240.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,57,30.0,180.0,150.0,270.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,58,30.0,180.0,150.0,300.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,6,59,30.0,180.0,150.0,330.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,0,30.0,210.0,30.0,0.0,4,140,0.02857142857142857
hann_ifft,Hann-IFFT MLP,7,1,30.0,210.0,30.0,30.0,10,140,0.07142857142857142
hann_ifft,Hann-IFFT MLP,7,2,30.0,210.0,30.0,60.0,2,140,0.014285714285714285
hann_ifft,Hann-IFFT MLP,7,3,30.0,210.0,30.0,90.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,4,30.0,210.0,30.0,120.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,5,30.0,210.0,30.0,150.0,2,140,0.014285714285714285
hann_ifft,Hann-IFFT MLP,7,6,30.0,210.0,30.0,180.0,4,140,0.02857142857142857
hann_ifft,Hann-IFFT MLP,7,7,30.0,210.0,30.0,210.0,89,140,0.6357142857142857
hann_ifft,Hann-IFFT MLP,7,8,30.0,210.0,30.0,240.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,9,30.0,210.0,30.0,270.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,10,30.0,210.0,30.0,300.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,11,30.0,210.0,30.0,330.0,4,140,0.02857142857142857
hann_ifft,Hann-IFFT MLP,7,12,30.0,210.0,60.0,0.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,13,30.0,210.0,60.0,30.0,1,140,0.007142857142857143
hann_ifft,Hann-IFFT MLP,7,14,30.0,210.0,60.0,60.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,15,30.0,210.0,60.0,90.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,16,30.0,210.0,60.0,120.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,17,30.0,210.0,60.0,150.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,18,30.0,210.0,60.0,180.0,1,140,0.007142857142857143
hann_ifft,Hann-IFFT MLP,7,19,30.0,210.0,60.0,210.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,20,30.0,210.0,60.0,240.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,21,30.0,210.0,60.0,270.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,22,30.0,210.0,60.0,300.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,23,30.0,210.0,60.0,330.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,24,30.0,210.0,90.0,0.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,25,30.0,210.0,90.0,30.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,26,30.0,210.0,90.0,60.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,27,30.0,210.0,90.0,90.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,28,30.0,210.0,90.0,120.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,29,30.0,210.0,90.0,150.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,30,30.0,210.0,90.0,180.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,31,30.0,210.0,90.0,210.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,32,30.0,210.0,90.0,240.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,33,30.0,210.0,90.0,270.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,34,30.0,210.0,90.0,300.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,35,30.0,210.0,90.0,330.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,36,30.0,210.0,120.0,0.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,37,30.0,210.0,120.0,30.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,38,30.0,210.0,120.0,60.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,39,30.0,210.0,120.0,90.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,40,30.0,210.0,120.0,120.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,41,30.0,210.0,120.0,150.0,1,140,0.007142857142857143
hann_ifft,Hann-IFFT MLP,7,42,30.0,210.0,120.0,180.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,43,30.0,210.0,120.0,210.0,1,140,0.007142857142857143
hann_ifft,Hann-IFFT MLP,7,44,30.0,210.0,120.0,240.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,45,30.0,210.0,120.0,270.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,46,30.0,210.0,120.0,300.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,47,30.0,210.0,120.0,330.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,48,30.0,210.0,150.0,0.0,2,140,0.014285714285714285
hann_ifft,Hann-IFFT MLP,7,49,30.0,210.0,150.0,30.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,50,30.0,210.0,150.0,60.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,51,30.0,210.0,150.0,90.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,52,30.0,210.0,150.0,120.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,53,30.0,210.0,150.0,150.0,7,140,0.05
hann_ifft,Hann-IFFT MLP,7,54,30.0,210.0,150.0,180.0,2,140,0.014285714285714285
hann_ifft,Hann-IFFT MLP,7,55,30.0,210.0,150.0,210.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,56,30.0,210.0,150.0,240.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,57,30.0,210.0,150.0,270.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,58,30.0,210.0,150.0,300.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,7,59,30.0,210.0,150.0,330.0,10,140,0.07142857142857142
hann_ifft,Hann-IFFT MLP,8,0,30.0,240.0,30.0,0.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,8,1,30.0,240.0,30.0,30.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,8,2,30.0,240.0,30.0,60.0,7,140,0.05
hann_ifft,Hann-IFFT MLP,8,3,30.0,240.0,30.0,90.0,4,140,0.02857142857142857
hann_ifft,Hann-IFFT MLP,8,4,30.0,240.0,30.0,120.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,8,5,30.0,240.0,30.0,150.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,8,6,30.0,240.0,30.0,180.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,8,7,30.0,240.0,30.0,210.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,8,8,30.0,240.0,30.0,240.0,89,140,0.6357142857142857
hann_ifft,Hann-IFFT MLP,8,9,30.0,240.0,30.0,270.0,1,140,0.007142857142857143
hann_ifft,Hann-IFFT MLP,8,10,30.0,240.0,30.0,300.0,1,140,0.007142857142857143
hann_ifft,Hann-IFFT MLP,8,11,30.0,240.0,30.0,330.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,8,12,30.0,240.0,60.0,0.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,8,13,30.0,240.0,60.0,30.0,0,140,0.0
hann_ifft,Hann-IFFT MLP,8,14,30.0,240.0,60.0,60.0,1,140,0.007142857142857143
hann_ifft,Hann-IFFT MLP,8,15,30.0,240.0,60.0,90.0,0,140,0.0
