pair,method_a,method_b,metric,object_code,direction_count,delta_b_minus_a
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,tail_ge150,b974,60,-0.08095238095238094
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,tail_ge150,b979,60,-0.009523809523809516
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,tail_ge150,b97b,60,-0.007142857142857141
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,tail_ge150,b9e6,60,-0.04523809523809523
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,tail_ge150,ba0f,60,-0.07142857142857142
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,tail_ge150,baa9,60,-0.011904761904761902
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,tail_ge150,bb26,60,-0.06428571428571427
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,tail_ge150,bb7c,60,-0.07380952380952381
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,tail_ge150,bb7d,60,-0.035714285714285705
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,tail_ge150,bbc6,60,-0.13333333333333333
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,tail_ge150,bc2c,60,-0.09523809523809522
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,near_or_exact_antipodal_ge165,b7c1,60,-0.0642857142857143
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,near_or_exact_antipodal_ge165,b7fd,60,-0.06904761904761905
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,near_or_exact_antipodal_ge165,b80b,60,-0.03333333333333333
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,near_or_exact_antipodal_ge165,b812,60,-0.05714285714285714
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,near_or_exact_antipodal_ge165,b827,60,-0.04285714285714285
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,near_or_exact_antipodal_ge165,b871,60,-0.0619047619047619
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,near_or_exact_antipodal_ge165,b8ed,60,-0.06666666666666667
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,near_or_exact_antipodal_ge165,b905,60,-0.04523809523809523
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,near_or_exact_antipodal_ge165,b943,60,-0.05
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,near_or_exact_antipodal_ge165,b974,60,-0.08095238095238094
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,near_or_exact_antipodal_ge165,b979,60,-0.033333333333333326
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,near_or_exact_antipodal_ge165,b97b,60,-0.05476190476190476
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,near_or_exact_antipodal_ge165,b9e6,60,-0.04523809523809523
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,near_or_exact_antipodal_ge165,ba0f,60,-0.04285714285714286
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,near_or_exact_antipodal_ge165,baa9,60,-0.011904761904761902
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,near_or_exact_antipodal_ge165,bb26,60,-0.0761904761904762
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,near_or_exact_antipodal_ge165,bb7c,60,-0.06904761904761904
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,near_or_exact_antipodal_ge165,bb7d,60,-0.09047619047619046
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,near_or_exact_antipodal_ge165,bbc6,60,-0.09523809523809525
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,near_or_exact_antipodal_ge165,bc2c,60,-0.04761904761904761
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,exact_antipodal_180,b7c1,60,-0.0642857142857143
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,exact_antipodal_180,b7fd,60,-0.052380952380952375
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,exact_antipodal_180,b80b,60,-0.03333333333333333
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,exact_antipodal_180,b812,60,-0.05714285714285714
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,exact_antipodal_180,b827,60,-0.04285714285714285
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,exact_antipodal_180,b871,60,-0.0619047619047619
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,exact_antipodal_180,b8ed,60,-0.05238095238095238
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,exact_antipodal_180,b905,60,-0.04523809523809523
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,exact_antipodal_180,b943,60,-0.05
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,exact_antipodal_180,b974,60,-0.08095238095238094
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,exact_antipodal_180,b979,60,-0.03809523809523809
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,exact_antipodal_180,b97b,60,-0.052380952380952375
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,exact_antipodal_180,b9e6,60,-0.04523809523809523
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,exact_antipodal_180,ba0f,60,-0.030952380952380946
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,exact_antipodal_180,baa9,60,-0.011904761904761902
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,exact_antipodal_180,bb26,60,-0.06904761904761904
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,exact_antipodal_180,bb7c,60,-0.06904761904761904
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,exact_antipodal_180,bb7d,60,-0.07857142857142857
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,exact_antipodal_180,bbc6,60,-0.09285714285714285
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,exact_antipodal_180,bc2c,60,-0.052380952380952375
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,gce_deg,b7c1,60,-11.756878307501779
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,gce_deg,b7fd,60,-13.179295989742785
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,gce_deg,b80b,60,-10.275524278413881
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,gce_deg,b812,60,-15.687542343139649
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,gce_deg,b827,60,-16.98633348594593
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,gce_deg,b871,60,-12.973220152696276
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,gce_deg,b8ed,60,-29.567270310120144
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,gce_deg,b905,60,-10.515091248836873
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,gce_deg,b943,60,-5.054061148826824
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,gce_deg,b974,60,-6.322902108623968
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,gce_deg,b979,60,-20.78582432086642
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,gce_deg,b97b,60,-23.682110741364774
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,gce_deg,b9e6,60,-19.98957678082191
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,gce_deg,ba0f,60,-10.041298145273588
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,gce_deg,baa9,60,-2.4285714558192657
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,gce_deg,bb26,60,-12.313200829888322
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,gce_deg,bb7c,60,-21.483307352134457
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,gce_deg,bb7d,60,-6.031099392378339
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,gce_deg,bbc6,60,-34.72536120249047
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,gce_deg,bc2c,60,-20.086464649721147
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,top1,b7c1,60,0.05952380952380953
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,top1,b7fd,60,0.10000000000000003
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,top1,b80b,60,0.04523809523809524
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,top1,b812,60,0.05476190476190476
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,top1,b827,60,0.21666666666666665
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,top1,b871,60,0.04285714285714288
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,top1,b8ed,60,0.2785714285714286
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,top1,b905,60,0.05714285714285714
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,top1,b943,60,0.02380952380952382
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,top1,b974,60,0.009523809523809535
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,top1,b979,60,0.24285714285714285
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,top1,b97b,60,0.19523809523809527
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,top1,b9e6,60,0.12142857142857143
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,top1,ba0f,60,0.054761904761904776
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,top1,baa9,60,0.004761904761904763
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,top1,bb26,60,0.13095238095238096
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,top1,bb7c,60,0.14285714285714288
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,top1,bb7d,60,0.07857142857142857
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,top1,bbc6,60,0.2547619047619048
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,top1,bc2c,60,0.21190476190476193
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,tail_gt90,b7c1,60,-0.07619047619047618
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,tail_gt90,b7fd,60,-0.12380952380952379
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,tail_gt90,b80b,60,-0.06428571428571428
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,tail_gt90,b812,60,-0.09047619047619046
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,tail_gt90,b827,60,-0.0619047619047619
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,tail_gt90,b871,60,-0.09285714285714285
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,tail_gt90,b8ed,60,-0.17619047619047618
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,tail_gt90,b905,60,-0.06428571428571427
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,tail_gt90,b943,60,-0.03571428571428571
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,tail_gt90,b974,60,-0.04285714285714285
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,tail_gt90,b979,60,-0.12857142857142856
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,tail_gt90,b97b,60,-0.09999999999999999
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,tail_gt90,b9e6,60,-0.11904761904761905
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,tail_gt90,ba0f,60,-0.08571428571428569
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,tail_gt90,baa9,60,-0.019047619047619046
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,tail_gt90,bb26,60,-0.07380952380952381
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,tail_gt90,bb7c,60,-0.12142857142857141
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,tail_gt90,bb7d,60,-0.00714285714285714
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,tail_gt90,bbc6,60,-0.2142857142857143
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,tail_gt90,bc2c,60,-0.12857142857142853
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,tail_ge150,b7c1,60,-0.06428571428571428
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,tail_ge150,b7fd,60,-0.054761904761904755
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,tail_ge150,b80b,60,-0.05952380952380952
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,tail_ge150,b812,60,-0.08095238095238094
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,tail_ge150,b827,60,-0.05238095238095238
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,tail_ge150,b871,60,-0.049999999999999996
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,tail_ge150,b8ed,60,-0.09047619047619046
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,tail_ge150,b905,60,-0.04761904761904761
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,tail_ge150,b943,60,-0.04285714285714285
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,tail_ge150,b974,60,-0.07380952380952381
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,tail_ge150,b979,60,0.0071428571428571504
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,tail_ge150,b97b,60,-0.08809523809523807
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,tail_ge150,b9e6,60,-0.08809523809523809
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,tail_ge150,ba0f,60,-0.1
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,tail_ge150,baa9,60,-0.016666666666666666
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,tail_ge150,bb26,60,-0.07142857142857141
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,tail_ge150,bb7c,60,-0.07857142857142857
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,tail_ge150,bb7d,60,-0.026190476190476177
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,tail_ge150,bbc6,60,-0.10476190476190475
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,tail_ge150,bc2c,60,-0.04523809523809522
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,near_or_exact_antipodal_ge165,b7c1,60,-0.08095238095238094
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,near_or_exact_antipodal_ge165,b7fd,60,-0.06904761904761904
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,near_or_exact_antipodal_ge165,b80b,60,-0.05952380952380952
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,near_or_exact_antipodal_ge165,b812,60,-0.08095238095238094
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,near_or_exact_antipodal_ge165,b827,60,-0.05
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,near_or_exact_antipodal_ge165,b871,60,-0.04761904761904761
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,near_or_exact_antipodal_ge165,b8ed,60,-0.07619047619047618
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,near_or_exact_antipodal_ge165,b905,60,-0.049999999999999996
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,near_or_exact_antipodal_ge165,b943,60,-0.057142857142857134
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,near_or_exact_antipodal_ge165,b974,60,-0.07380952380952381
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,near_or_exact_antipodal_ge165,b979,60,-0.03333333333333333
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,near_or_exact_antipodal_ge165,b97b,60,-0.11428571428571428
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,near_or_exact_antipodal_ge165,b9e6,60,-0.08809523809523809
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,near_or_exact_antipodal_ge165,ba0f,60,-0.06904761904761904
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,near_or_exact_antipodal_ge165,baa9,60,-0.016666666666666666
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,near_or_exact_antipodal_ge165,bb26,60,-0.07857142857142856
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,near_or_exact_antipodal_ge165,bb7c,60,-0.0738095238095238
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,near_or_exact_antipodal_ge165,bb7d,60,-0.05476190476190476
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,near_or_exact_antipodal_ge165,bbc6,60,-0.1119047619047619
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,near_or_exact_antipodal_ge165,bc2c,60,-0.0119047619047619
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,exact_antipodal_180,b7c1,60,-0.08095238095238094
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,exact_antipodal_180,b7fd,60,-0.04523809523809524
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,exact_antipodal_180,b80b,60,-0.05952380952380952
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,exact_antipodal_180,b812,60,-0.08095238095238094
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,exact_antipodal_180,b827,60,-0.04761904761904763
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,exact_antipodal_180,b871,60,-0.04761904761904761
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,exact_antipodal_180,b8ed,60,-0.06904761904761904
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,exact_antipodal_180,b905,60,-0.049999999999999996
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,exact_antipodal_180,b943,60,-0.057142857142857134
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,exact_antipodal_180,b974,60,-0.07380952380952381
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,exact_antipodal_180,b979,60,-0.03809523809523809
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,exact_antipodal_180,b97b,60,-0.1119047619047619
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,exact_antipodal_180,b9e6,60,-0.08809523809523809
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,exact_antipodal_180,ba0f,60,-0.054761904761904755
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,exact_antipodal_180,baa9,60,-0.016666666666666666
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,exact_antipodal_180,bb26,60,-0.06190476190476189
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,exact_antipodal_180,bb7c,60,-0.0738095238095238
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,exact_antipodal_180,bb7d,60,-0.052380952380952375
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,exact_antipodal_180,bbc6,60,-0.1119047619047619
strong_1nn_minus_hann_ifft,hann_ifft,strong_1nn,exact_antipodal_180,bc2c,60,-0.021428571428571425
