pair,method_a,method_b,metric,direction_index,theta_true_deg,phi_true_deg,object_count,delta_b_minus_a,object_bootstrap_ci95_low,object_bootstrap_ci95_high,objects_positive,objects_negative,objects_zero,multiplicity_note
rect_ifft_minus_frequency,frequency,rect_ifft,top1,20,60.0,240.0,20,-0.09285714285714286,-0.17857142857142855,-0.014285714285714285,3,8,9,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,21,60.0,270.0,20,-0.04285714285714286,-0.1285714285714286,0.01428571428571429,1,2,17,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,22,60.0,300.0,20,0.02857142857142857,-0.007142857142857148,0.07142857142857142,4,1,15,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,23,60.0,330.0,20,-0.05,-0.10714285714285714,8.326672684688674e-18,2,6,12,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,24,90.0,0.0,20,0.028571428571428574,-0.06428571428571431,0.12857142857142856,8,7,5,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,25,90.0,30.0,20,-0.00714285714285714,-0.1,0.07857142857142858,7,6,7,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,26,90.0,60.0,20,0.07857142857142854,-0.05714285714285714,0.2,10,4,6,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,27,90.0,90.0,20,0.021428571428571432,-0.1571428571428571,0.20714285714285716,7,6,7,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,28,90.0,120.0,20,0.0642857142857143,8.326672684688674e-18,0.12857142857142856,8,2,10,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,29,90.0,150.0,20,0.02142857142857143,-0.07142857142857142,0.1142857142857143,7,6,7,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,30,90.0,180.0,20,0.021428571428571436,-0.07142857142857142,0.12142857142857144,7,7,6,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,31,90.0,210.0,20,-0.007142857142857143,-0.1,0.09285714285714285,6,7,7,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,32,90.0,240.0,20,-0.09285714285714286,-0.1785714285714286,-0.007142857142857143,2,9,9,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,33,90.0,270.0,20,-0.014285714285714287,-0.17142857142857143,0.12142857142857141,5,4,11,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,34,90.0,300.0,20,0.021428571428571425,-0.09999999999999999,0.15,7,7,6,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,35,90.0,330.0,20,0.07857142857142857,-0.007142857142857143,0.17142857142857143,9,5,6,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,36,120.0,0.0,20,-0.014285714285714285,-0.05,0.01428571428571429,1,2,17,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,37,120.0,30.0,20,-0.049999999999999996,-0.14285714285714285,0.035714285714285726,3,6,11,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,38,120.0,60.0,20,-0.05714285714285714,-0.10714285714285712,-0.01428571428571428,1,7,12,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,39,120.0,90.0,20,-0.007142857142857145,-0.05714285714285715,0.04285714285714286,3,4,13,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,40,120.0,120.0,20,0.03571428571428571,-0.028571428571428574,0.11428571428571428,3,2,15,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,41,120.0,150.0,20,-0.06428571428571428,-0.17142857142857143,0.028571428571428574,2,5,13,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,42,120.0,180.0,20,0.050000000000000024,-0.0857142857142857,0.2,6,4,10,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,43,120.0,210.0,20,-0.04285714285714285,-0.14285714285714285,0.05,3,5,12,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,44,120.0,240.0,20,-0.014285714285714287,-0.10714285714285714,0.07857142857142856,3,4,13,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,45,120.0,270.0,20,0.05,-0.0714285714285714,0.1714285714285714,5,3,12,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,46,120.0,300.0,20,-0.02142857142857143,-0.08571428571428572,0.04999999999999999,2,5,13,descriptive direction-wise interval; no multiplicity adjustment
