object_code,sample_id,theta_deg,phi_deg,frequency_ghz,etheta_real,etheta_imag,ephi_real,ephi_imag
b974,b974_pec_ti090_pi000,90.0,0.0,1,0.261465698,0.340496331,0.000452024309,0.000531526573
b979,b979_pec_ti090_pi000,90.0,0.0,0.1,-0.0175949465,0.0185998268,3.7795824e-05,0.000331724965
b979,b979_pec_ti090_pi000,90.0,0.0,0.11,-0.020555716,0.0146249812,0.000507468474,0.000399327226
b979,b979_pec_ti090_pi000,90.0,0.0,0.12,-0.0367894098,0.00272620167,0.0010966172,5.83508918e-05
b979,b979_pec_ti090_pi000,90.0,0.0,0.13,-0.0670386329,-0.00512827188,0.00138635258,-0.00075113686
b979,b979_pec_ti090_pi000,90.0,0.0,0.14,-0.102657311,0.00879217777,0.000960686419,-0.00173523359
b979,b979_pec_ti090_pi000,90.0,0.0,0.15000001,-0.126330838,0.0538126044,-0.000246306474,-0.00229662959
b979,b979_pec_ti090_pi000,90.0,0.0,0.16,-0.116726384,0.121746965,-0.00177137612,-0.00187519286
b979,b979_pec_ti090_pi000,90.0,0.0,0.17,-0.0602066964,0.18757911,-0.00278178207,-0.000385525142
b979,b979_pec_ti090_pi000,90.0,0.0,0.18000001,0.0380860381,0.218917012,-0.0025499356,0.001582689
b979,b979_pec_ti090_pi000,90.0,0.0,0.19,0.151767761,0.190951899,-0.00096616568,0.00300580403
b979,b979_pec_ti090_pi000,90.0,0.0,0.2,0.241898313,0.0998396203,0.00127680693,0.00301467953
b979,b979_pec_ti090_pi000,90.0,0.0,0.20999999,0.273135215,-0.0327816866,0.00300970487,0.00146752154
b979,b979_pec_ti090_pi000,90.0,0.0,0.22,0.229421154,-0.167079985,0.003260192,-0.000888425508
b979,b979_pec_ti090_pi000,90.0,0.0,0.23,0.121353649,-0.260868877,0.00185269513,-0.00280963979
b979,b979_pec_ti090_pi000,90.0,0.0,0.23999999,-0.0182580017,-0.286317974,-0.000461836607,-0.00327640027
b979,b979_pec_ti090_pi000,90.0,0.0,0.25,-0.148056999,-0.239689901,-0.00244117877,-0.00208649551
b979,b979_pec_ti090_pi000,90.0,0.0,0.25999999,-0.234037489,-0.140227869,-0.00307631097,5.03495285e-05
b979,b979_pec_ti090_pi000,90.0,0.0,0.27000001,-0.260308951,-0.0199906733,-0.00214897934,0.001960936
b979,b979_pec_ti090_pi000,90.0,0.0,0.28,-0.230802715,0.0894552842,-0.000292866374,0.00269776932
b979,b979_pec_ti090_pi000,90.0,0.0,0.28999999,-0.162984267,0.167055771,0.00143936579,0.0020382402
b979,b979_pec_ti090_pi000,90.0,0.0,0.30000001,-0.078260839,0.205430716,0.0021989767,0.000519364956
b979,b979_pec_ti090_pi000,90.0,0.0,0.31,0.00572527479,0.207781479,0.00177046668,-0.000955964439
b979,b979_pec_ti090_pi000,90.0,0.0,0.31999999,0.0780632496,0.182089359,0.000589873409,-0.00165729935
b979,b979_pec_ti090_pi000,90.0,0.0,0.33000001,0.137306735,0.150206834,-0.000584764755,-0.00149842398
b979,b979_pec_ti090_pi000,90.0,0.0,0.34,0.192791879,0.11593017,-0.0013457,-0.000741721888
b979,b979_pec_ti090_pi000,90.0,0.0,0.34999999,0.240745753,0.0659886673,-0.00140835065,0.000310486968
b979,b979_pec_ti090_pi000,90.0,0.0,0.36000001,0.276033938,0.00241620024,-0.000749354775,0.00112594373
b979,b979_pec_ti090_pi000,90.0,0.0,0.37,0.293448418,-0.069859691,0.000306467089,0.0012864467
b979,b979_pec_ti090_pi000,90.0,0.0,0.38,0.289481491,-0.143167302,0.00124299072,0.000680655299
b979,b979_pec_ti090_pi000,90.0,0.0,0.38999999,0.263640255,-0.208815545,0.00159004098,-0.000447288912
b979,b979_pec_ti090_pi000,90.0,0.0,0.40000001,0.218672022,-0.259492755,0.00113499479,-0.00160757499
b979,b979_pec_ti090_pi000,90.0,0.0,0.41,0.159825787,-0.290977269,1.79716044e-05,-0.00228222506
b979,b979_pec_ti090_pi000,90.0,0.0,0.41999999,0.0936183706,-0.302342921,-0.00132988626,-0.00215408322
b979,b979_pec_ti090_pi000,90.0,0.0,0.43000001,0.0265750121,-0.295052797,-0.00237871381,-0.00124423625
b979,b979_pec_ti090_pi000,90.0,0.0,0.44,-0.0356734544,-0.271941602,-0.00273428182,0.000107933454
b979,b979_pec_ti090_pi000,90.0,0.0,0.44999999,-0.0888810754,-0.236637339,-0.00230063568,0.00141079142
b979,b979_pec_ti090_pi000,90.0,0.0,0.46000001,-0.130516142,-0.193252906,-0.00129122741,0.00224607647
b979,b979_pec_ti090_pi000,90.0,0.0,0.47,-0.160002559,-0.145869449,-9.23564367e-05,0.00243385672
b979,b979_pec_ti090_pi000,90.0,0.0,0.47999999,-0.178561658,-0.0976274163,0.000933773525,0.00205611275
b979,b979_pec_ti090_pi000,90.0,0.0,0.49000001,-0.188267082,-0.0498262718,0.00158941699,0.00134773215
b979,b979_pec_ti090_pi000,90.0,0.0,0.5,-0.190428883,-0.00181750278,0.00185724534,0.000543725386
b979,b979_pec_ti090_pi000,90.0,0.0,0.50999999,-0.184121206,0.0477854684,0.00181442115,-0.000213970881
b979,b979_pec_ti090_pi000,90.0,0.0,0.51999998,-0.165954679,0.0989089683,0.001533148,-0.000867525523
b979,b979_pec_ti090_pi000,90.0,0.0,0.52999997,-0.131676078,0.148017794,0.00104732288,-0.00137438311
b979,b979_pec_ti090_pi000,90.0,0.0,0.54000002,-0.0790717974,0.18770352,0.000394411647,-0.00166111602
b979,b979_pec_ti090_pi000,90.0,0.0,0.55000001,-0.0107037621,0.208520651,-0.000328927301,-0.00164847996
b979,b979_pec_ti090_pi000,90.0,0.0,0.56,0.0723263323,0.226776332,-0.00107868435,-0.00148106879
b979,b979_pec_ti090_pi000,90.0,0.0,0.56999999,0.1682107,0.21024996,-0.00171220466,-0.000978485798
b979,b979_pec_ti090_pi000,90.0,0.0,0.57999998,0.261092663,0.152194828,-0.00209174096,-0.000249156205
b979,b979_pec_ti090_pi000,90.0,0.0,0.58999997,0.332518667,0.0538367815,-0.00218998315,0.000565345923
b979,b979_pec_ti090_pi000,90.0,0.0,0.60000002,0.365664542,-0.0753135383,-0.00205765315,0.00139576953
b979,b979_pec_ti090_pi000,90.0,0.0,0.61000001,0.348844022,-0.219260842,-0.00170436362,0.00227222964
b979,b979_pec_ti090_pi000,90.0,0.0,0.62,0.277501583,-0.358425051,-0.00100126525,0.00321873697
b979,b979_pec_ti090_pi000,90.0,0.0,0.63,0.154808909,-0.472641528,0.000273333077,0.00408184389
b979,b979_pec_ti090_pi000,90.0,0.0,0.63999999,-0.00859200489,-0.543880761,0.00222635525,0.00445101969
b979,b979_pec_ti090_pi000,90.0,0.0,0.64999998,-0.195408538,-0.558857739,0.00461121742,0.00379629969
b979,b979_pec_ti090_pi000,90.0,0.0,0.66000003,-0.383350551,-0.511636496,0.00676127849,0.00179432204
b979,b979_pec_ti090_pi000,90.0,0.0,0.67000002,-0.548058331,-0.405715555,0.00781434029,-0.00135461334
b979,b979_pec_ti090_pi000,90.0,0.0,0.68000001,-0.667258561,-0.254496843,0.00714505045,-0.00485914014
b979,b979_pec_ti090_pi000,90.0,0.0,0.69,-0.72526598,-0.0791408494,0.00475005992,-0.00762194116
b979,b979_pec_ti090_pi000,90.0,0.0,0.69999999,-0.716413319,0.0960561186,0.00132594211,-0.00874658022
b979,b979_pec_ti090_pi000,90.0,0.0,0.70999998,-0.64614743,0.24914971,-0.00203488139,-0.00797022413
b979,b979_pec_ti090_pi000,90.0,0.0,0.72000003,-0.529148996,0.364645034,-0.00435720664,-0.00576028926
b979,b979_pec_ti090_pi000,90.0,0.0,0.73000002,-0.385019183,0.434964657,-0.00520091457,-0.00302654435
b979,b979_pec_ti090_pi000,90.0,0.0,0.74000001,-0.233375773,0.459641159,-0.00475380663,-0.00064628775
b979,b979_pec_ti090_pi000,90.0,0.0,0.75,-0.0904414877,0.443345249,-0.00359177566,0.000902011117
b979,b979_pec_ti090_pi000,90.0,0.0,0.75999999,0.0321282707,0.393779814,-0.00230447156,0.00160962297
b979,b979_pec_ti090_pi000,90.0,0.0,0.76999998,0.126907095,0.320166379,-0.00123458996,0.00174510863
b979,b979_pec_ti090_pi000,90.0,0.0,0.77999997,0.210118577,0.241905913,-0.00043205556,0.00171159254
b979,b979_pec_ti090_pi000,90.0,0.0,0.79000002,0.28147459,0.14862299,0.000248240802,0.00156356278
b979,b979_pec_ti090_pi000,90.0,0.0,0.80000001,0.314061046,0.0369799472,0.000781238021,0.00117981213
b979,b979_pec_ti090_pi000,90.0,0.0,0.81,0.304458559,-0.0775691792,0.00104889343,0.000616464647
b979,b979_pec_ti090_pi000,90.0,0.0,0.81999999,0.255383551,-0.179782867,0.000956362579,5.98424522e-05
b979,b979_pec_ti090_pi000,90.0,0.0,0.82999998,0.174771518,-0.257167488,0.000587680843,-0.000232247156
b979,b979_pec_ti090_pi000,90.0,0.0,0.83999997,0.0738110319,-0.301515579,0.000234878418,-0.000131938694
b979,b979_pec_ti090_pi000,90.0,0.0,0.85000002,-0.0351485424,-0.309160918,0.000217413763,0.000200307768
b979,b979_pec_ti090_pi000,90.0,0.0,0.86000001,-0.140076637,-0.280406624,0.000616237405,0.00038018715
b979,b979_pec_ti090_pi000,90.0,0.0,0.87,-0.23006469,-0.218850985,0.0011581399,7.89610785e-05
b979,b979_pec_ti090_pi000,90.0,0.0,0.88,-0.295909733,-0.130951241,0.00138268236,-0.000696497096
b979,b979_pec_ti090_pi000,90.0,0.0,0.88999999,-0.330897212,-0.0255968366,0.000984775252,-0.00156671833
b979,b979_pec_ti090_pi000,90.0,0.0,0.89999998,-0.331703007,0.0867840648,5.96245372e-05,-0.00204020413
b979,b979_pec_ti090_pi000,90.0,0.0,0.91000003,-0.298913091,0.195732519,-0.000959194324,-0.00187410228
b979,b979_pec_ti090_pi000,90.0,0.0,0.92000002,-0.236744344,0.292489469,-0.00162831903,-0.00124272215
b979,b979_pec_ti090_pi000,90.0,0.0,0.93000001,-0.152112216,0.371328324,-0.00182485871,-0.00057578343
b979,b979_pec_ti090_pi000,90.0,0.0,0.94,-0.0538401417,0.430130154,-0.0018093565,-0.000204197408
b979,b979_pec_ti090_pi000,90.0,0.0,0.94999999,0.0469105542,0.470117062,-0.00197627442,-0.000114519054
b979,b979_pec_ti090_pi000,90.0,0.0,0.95999998,0.134412348,0.493644536,-0.00250086701,-2.24355244e-05
b979,b979_pec_ti090_pi000,90.0,0.0,0.97000003,0.188230932,0.496391296,-0.00315078232,0.000311745884
b979,b979_pec_ti090_pi000,90.0,0.0,0.98000002,0.199562579,0.459834307,-0.00340805459,0.000872980861
b979,b979_pec_ti090_pi000,90.0,0.0,0.99000001,0.190631837,0.376328915,-0.0029327448,0.00147248991
b979,b979_pec_ti090_pi000,90.0,0.0,1,0.182776898,0.272669196,-0.00192023604,0.00182949228
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.1,-0.15020588,0.00922725815,-0.000129581298,5.79629996e-05
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.11,-0.243183434,0.101381049,-7.38730087e-05,0.000167533653
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.12,-0.302181453,0.247744724,5.04911077e-05,0.000199976494
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.13,-0.268659145,0.406535208,0.000156364011,0.0001189057
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.14,-0.120449528,0.518573165,0.000161851902,-2.01044113e-05
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.15000001,0.100439869,0.527916431,6.20065766e-05,-0.000111226815
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.16,0.311488062,0.413529992,-6.14335877e-05,-8.76647828e-05
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.17,0.435246468,0.209123656,-0.000107491964,2.19136418e-05
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.18000001,0.438450933,-0.0135920066,-4.14935639e-05,0.000119101118
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.19,0.342777014,-0.185503289,7.76242523e-05,0.000120455225
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.2,0.202793598,-0.274010062,0.000151186221,2.59086428e-05
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.20999999,0.0698880404,-0.288624108,0.000125003702,-8.73078388e-05
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.22,-0.0316356905,-0.26036647,3.00028569e-05,-0.000135540817
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.23,-0.103697024,-0.215455368,-5.28122328e-05,-9.90126791e-05
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.23999999,-0.1570867,-0.163094297,-6.70015579e-05,-3.09904754e-05
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.25,-0.19588919,-0.101281367,-2.75279344e-05,-2.62923459e-06
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.25999999,-0.215109229,-0.0294782743,-7.47468562e-07,-3.60011982e-05
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.27000001,-0.20865491,0.0450412966,-3.89919114e-05,-8.48233612e-05
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.28,-0.176988229,0.110772207,-0.000129731125,-7.7837416e-05
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.28999999,-0.127409756,0.159202054,-0.000203554591,1.55797115e-05
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.30000001,-0.0688110217,0.188030466,-0.00019251903,0.000156251117
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.31,-0.00723660877,0.198783696,-8.55308754e-05,0.000266970514
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.31999999,0.0541946851,0.192934036,6.83728213e-05,0.000294006779
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.33000001,0.114289284,0.185845196,0.000213390769,0.000263408816
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.34,0.181452334,0.180538848,0.000353898155,0.000209845937
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.34999999,0.256623954,0.160388544,0.000509890087,0.000116389696
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.36000001,0.338290036,0.122010536,0.000695120543,-6.07375696e-05
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.37,0.422974139,0.0604785793,0.000859130465,-0.000393975264
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.38,0.501858294,-0.0299810674,0.00086434785,-0.000903267763
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.38999999,0.558480203,-0.151999727,0.00055317342,-0.00147245079
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.40000001,0.571337998,-0.299461424,-0.000119787284,-0.00185349665
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.41,0.522121906,-0.454405636,-0.000992000685,-0.00179420365
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.41999999,0.405304134,-0.589827478,-0.00173590181,-0.00121673418
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.43000001,0.232769802,-0.678155661,-0.00204149075,-0.000306184549
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.44,0.0303131342,-0.70096755,-0.00181513652,0.00058273779
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.44999999,-0.171596184,-0.654202342,-0.00123413361,0.00114861038
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.46000001,-0.346920907,-0.546403944,-0.000602268439,0.00132527028
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.47,-0.478119135,-0.3926346,-0.000120014003,0.00127268105
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.47999999,-0.554669917,-0.209336549,0.000235632164,0.0011864407
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.49000001,-0.569831789,-0.0134428609,0.000617604703,0.00109788764
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.5,-0.520104647,0.175461382,0.00108957151,0.000850834535
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.50999999,-0.40860638,0.33420977,0.00149049098,0.000283711561
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.51999998,-0.249279574,0.439644039,0.00152467703,-0.000547789095
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.52999997,-0.067300193,0.475916088,0.00101445196,-0.00132198224
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.54000002,0.106454223,0.441033125,9.69654284e-05,-0.00164338294
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.55000001,0.24452287,0.348089904,-0.000817174674,-0.00132940221
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.56,0.369265288,0.24729304,-0.00145820901,-0.000624907261
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.56999999,0.451387703,0.10710904,-0.00150993478,0.000314947974
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.57999998,0.482596576,-0.0548505783,-0.000990479602,0.00102951261
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.58999997,0.46047321,-0.222542629,-0.000234262203,0.00123052066
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.60000002,0.385172606,-0.381491721,0.000355711963,0.000966345833
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.61000001,0.258868396,-0.516658664,0.000576239312,0.000531956903
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.62,0.0881597847,-0.611670256,0.000507685589,0.000219336696
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.63,-0.113309711,-0.651394665,0.000376618322,0.000123371865
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.63999999,-0.325082272,-0.626667023,0.000345259177,0.000143091675
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.64999998,-0.523706377,-0.537971258,0.000412535679,0.000134972928
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.66000003,-0.688031316,-0.39570713,0.000482173549,5.34487954e-05
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.67000002,-0.80298847,-0.217164591,0.000496361405,-4.27446212e-05
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.68000001,-0.860384822,-0.0223692376,0.000491599261,-9.26547364e-05
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.69,-0.857661664,0.169197589,0.000534881663,-0.000118422904
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.69999999,-0.796757221,0.340454191,0.000624958426,-0.000202836847
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.70999998,-0.684347689,0.477701753,0.000671198417,-0.000391601934
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.72000003,-0.532620907,0.571273983,0.000573934813,-0.00062701077
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.73000002,-0.358592093,0.61608392,0.000323057669,-0.000785274489
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.74000001,-0.181306615,0.612118006,1.55191465e-05,-0.000779829163
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.75,-0.0182595775,0.56442821,-0.000223345181,-0.00063030934
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.75999999,0.117258012,0.482145578,-0.000336937897,-0.000434895192
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.76999998,0.217187375,0.376750648,-0.000363220926,-0.000279076252
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.77999997,0.30530107,0.268835574,-0.000405125698,-0.000171271866
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.79000002,0.380040318,0.144885376,-0.000489663624,-3.70396592e-05
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.80000001,0.407329887,0.00289771962,-0.000533266459,0.000182086602
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.81,0.383941948,-0.139959559,-0.000438757794,0.000452986802
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.81999999,0.312576681,-0.266387761,-0.000171121632,0.000649674912
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.82999998,0.201650396,-0.361009806,0.000178499919,0.000650962116
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.83999997,0.0642780811,-0.41227001,0.000448140374,0.000452833658
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.85000002,-0.0834042057,-0.413777739,0.000536094594,0.000180296542
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.86000001,-0.224199325,-0.364906341,0.00048256226,-2.14914708e-05
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.87,-0.341796041,-0.270734936,0.000418041804,-0.000116581898
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.88,-0.42260164,-0.141443953,0.000422914076,-0.000200642913
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.88999999,-0.45744285,0.00886127539,0.000433938636,-0.000388130517
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.89999998,-0.442931712,0.164090365,0.000296023616,-0.000667754211
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.91000003,-0.381936908,0.308850795,-7.78172907e-05,-0.000869497599
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.92000002,-0.282692462,0.431268722,-0.000584134541,-0.000790167076
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.93000001,-0.156757683,0.524968565,-0.000967859873,-0.000377927237
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.94,-0.017149074,0.589514077,-0.00100681547,0.000187796424
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.94999999,0.121384665,0.629338205,-0.000693650451,0.000603227003
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.95999998,0.23873353,0.650203764,-0.000256485684,0.000656734861
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.97000003,0.307684809,0.648391724,1.24676153e-05,0.000380860205
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.98000002,0.315066546,0.599174261,-1.48187619e-05,2.47829867e-05
b97b,b97b_pec_ti090_pi000,90.0,0.0,0.99000001,0.291101247,0.489514828,-0.000224050731,-0.000133455382
b97b,b97b_pec_ti090_pi000,90.0,0.0,1,0.268559873,0.353366226,-0.000379744422,-1.25943425e-05
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.1,-0.131054029,-0.0226308592,-0.000115782015,-0.000148893188
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.11,-0.224375561,0.0481862351,-0.0002874278,-9.75235162e-05
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.12,-0.291885316,0.167132005,-0.000429198233,6.45764158e-05
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.13,-0.284845591,0.304937571,-0.000444808567,0.000300593529
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.14,-0.18056199,0.420223743,-0.00028441177,0.000520633708
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.15000001,-0.00195980538,0.467365324,1.46043521e-05,0.000614885415
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.16,0.19533959,0.416493922,0.000339867402,0.00051465939
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.17,0.347774535,0.273310304,0.000556862389,0.000239210276
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.18000001,0.409981668,0.0790710971,0.000576232385,-0.000108356915
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.19,0.372138381,-0.108450599,0.000397738739,-0.000393093884
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.2,0.259914935,-0.240778938,0.000105338906,-0.000515380816
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.20999999,0.118137397,-0.296948403,-0.000180678733,-0.000453522138
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.22,-0.0114773624,-0.285603553,-0.00036290256,-0.000261455891
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.23,-0.105939478,-0.23265028,-0.000403917948,-3.02632379e-05
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.23999999,-0.163053483,-0.164130375,-0.000326768757,0.000158666051
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.25,-0.192209795,-0.0949918702,-0.000188151491,0.000263402617
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.25999999,-0.202513427,-0.0286147017,-4.50165135e-05,0.000284759037
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.27000001,-0.196552992,0.035982769,6.79090226e-05,0.000250334735
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.28,-0.17233485,0.0967454314,0.000143667552,0.000192224281
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.28999999,-0.129438177,0.146837592,0.000194446329,0.000129542648
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.30000001,-0.073043555,0.178786933,0.000235176019,6.1511797e-05
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.31,-0.0123258382,0.189850897,0.00026727622,-2.64020327e-05
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.31999999,0.0450054891,0.183420211,0.000271172234,-0.000145726197
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.33000001,0.0975286812,0.179401934,0.000238380293,-0.000297672843
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.34,0.157975212,0.184007257,0.000140671938,-0.000482231553
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.34999999,0.235099316,0.179186419,-7.41839831e-05,-0.000649020541
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.36000001,0.330882668,0.152797401,-0.00040474697,-0.000729121908
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.37,0.436898619,0.0902277157,-0.00080680853,-0.00065717008
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.38,0.53276825,-0.0175725538,-0.00120070972,-0.00039639388
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.38999999,0.590969205,-0.166820765,-0.00149090646,4.74987646e-05
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.40000001,0.586506069,-0.338662744,-0.00158752897,0.000626418041
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.41,0.507089674,-0.503396451,-0.00142181024,0.00125602051
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.41999999,0.358796626,-0.629195988,-0.00095977413,0.00182012899
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.43000001,0.164532408,-0.691558182,-0.000221376977,0.0021769898
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.44,-0.0434611589,-0.679815173,0.000694833056,0.00218227156
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.44999999,-0.233090729,-0.598558247,0.00160053372,0.00173953478
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.46000001,-0.379951924,-0.464214802,0.00224635215,0.000865073758
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.47,-0.470788687,-0.299047887,0.00240207836,-0.000270703109
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.47999999,-0.502948225,-0.1253611,0.00196219003,-0.00136702694
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.49000001,-0.481444776,0.0382027477,0.00102024677,-0.00209263619
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.5,-0.415578246,0.17790328,-0.000141177443,-0.00222327374
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.50999999,-0.316462308,0.284460247,-0.0011556485,-0.00174527941
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.51999998,-0.195850581,0.352079809,-0.00172550324,-0.000863535155
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.52999997,-0.0658722073,0.377825141,-0.00174128928,9.43841078e-05
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.54000002,0.0610051118,0.361633569,-0.00130565441,0.000825843948
b9e6,b9e6_pec_ti090_pi000,90.0,0.0,0.55000001,0.172363073,0.306773067,-0.000655966403,0.00117127795
